FAMILY_ID_2021,STATE_2021,OWN_RENT,HOME_VALUE,HAS_MORTGAGE,MORTGAGE_BALANCE,MORTGAGE_PAYMENT_MO,BEHIND_ON_MORTGAGE,FORECLOSURE,HEAD_EMPLOY_MENTION1,HEAD_EMPLOY_MENTION2,HEAD_EMPLOY_MENTION3,WIFE_EMPLOY_MENTION1,WIFE_EMPLOY_MENTION2,WIFE_EMPLOY_MENTION3,WIFE_HRS_HOUSEWORK,WIFE_HRS_CHILDCARE,WIFE_HRS_ADULT_CARE,WIFE_HAS_WAGES,WIFE_WAGES_SALARY_RAW,FAMILY_INCOME_2020,AGE_HEAD,AGE_WIFE,N_CHILDREN,MARITAL_STATUS,YEAR,DSV_ANNUAL,RE_BUFFER,EAD,DRMI,LTV,IS_HOMEMAKER,DEFAULT,MONTHLY_INCOME,DTI_PROXY,DSV_COMMON,DSV_FULL,DRMI_COMMON,DRMI_W,DRMI_COMMON_W,DSV_COMMON_W,DSV_FULL_W,DSV_ANNUAL_W,MORTGAGE_BALANCE_W,HOME_VALUE_W,LTV_W,DTI_PROXY_W,WIFE_HRS_HOUSEWORK_W,WIFE_HRS_CHILDCARE_W,WIFE_HRS_ADULT_CARE_W,WIFE_WAGES_SALARY_RAW_W,LOG_DRMI_COMMON,LOG_DSV_COMMON,LOG_MORTGAGE_BALANCE,LOG_HOME_VALUE,LOG_WIFE_WAGES_SALARY_RAW,BEST_INCOME,DTI_PROXY_V2
5598.0,1,1,260000.0,1,179000.0,1033,5,0,1.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,118075,63.0,0.0,0,1,2021,0.0,0.0,179000.0,,0.6884615384615385,0,0.0,9839.583333333334,0.1049841202625449,0.0,0.0,,,,0.0,0.0,0.0,179000.0,260000.0,0.6884615384615385,0.1049841202625449,0.0,0.0,0.0,0.0,,0.0,12.095146671399466,12.468440756144114,0.0,118075.0,0.10498412026254499
5609.0,1,1,245000.0,1,235000.0,1200,5,0,1.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,90000,29.0,0.0,0,1,2021,0.0,0.0,235000.0,,0.9591836734693876,0,0.0,7500.0,0.16,0.0,0.0,,,,0.0,0.0,0.0,235000.0,245000.0,0.9591836734693876,0.16,0.0,0.0,0.0,0.0,,0.0,12.367345048436391,12.409017571151187,0.0,90000.0,0.16
5615.0,12,1,70000.0,1,40000.0,600,5,0,1.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,46600,35.0,0.0,2,1,2021,0.0,0.0,40000.0,,0.5714285714285714,0,0.0,3883.3333333333335,0.1545064377682403,0.0,0.0,,,,0.0,0.0,0.0,40000.0,70000.0,0.5714285714285714,0.1545064377682403,0.0,0.0,0.0,0.0,,0.0,10.59665973278358,11.156264806643742,0.0,46600.0,0.15450643776824033
5630.0,32,1,260000.0,1,194000.0,1218,5,0,1.0,0,0,1.0,0,0,8.0,0.0,0.0,1,42000.0,83500,28.0,25.0,0,1,2021,7234.24,7234.24,194000.0,0.1864494845360824,0.7461538461538462,0,0.0,6958.333333333333,0.1750419161676646,7234.24,7234.24,0.1864494845360824,0.1864494845360824,0.1864494845360824,7234.24,7234.24,7234.24,194000.0,260000.0,0.7461538461538462,0.1750419161676646,8.0,0.0,0.0,42000.0,0.1709652207965039,8.88671881059557,12.175618592671356,12.468440756144114,10.645448706505872,83500.0,0.17504191616766468
5633.0,24,1,196400.0,1,9200.0,942,5,0,4.0,0,0,1.0,0,0,12.0,0.0,0.0,1,83533.0,126505,63.0,58.0,0,1,2021,10851.36,10851.36,9200.0,5.8974782608695655,0.0468431771894093,0,0.0,10542.083333333334,0.0893561519307537,10851.36,10851.36,5.8974782608695655,5.8974782608695655,5.8974782608695655,10851.36,10851.36,10851.36,9200.0,196400.0,0.0468431771894093,0.0893561519307537,12.0,0.0,0.0,83533.0,1.9311558753637887,9.29213784683714,9.12706745278236,12.187913766539234,11.333009013590118,126505.0,0.08935615193075372
5637.0,24,1,140000.0,1,114000.0,945,5,0,4.0,0,0,4.0,0,0,20.0,0.0,0.0,5,0.0,99564,71.0,68.0,0,1,2021,18085.6,18085.6,114000.0,0.7932280701754387,0.8142857142857143,0,0.0,8297.0,0.1138965891286007,18085.6,18085.6,0.7932280701754387,0.7932280701754387,0.7932280701754387,18085.6,18085.6,18085.6,114000.0,140000.0,0.8142857142857143,0.1138965891286007,20.0,0.0,0.0,0.0,0.5840173868546572,9.802926611581514,11.643962499267984,11.849404844423074,0.0,99564.0,0.1138965891286007
5641.0,44,1,300000.0,1,240008.0,1756,5,0,1.0,0,0,3.0,0,0,12.0,6.0,0.0,5,0.0,38000,42.0,37.0,2,1,2021,15821.52,15821.52,240008.0,0.32960401319956,0.8000266666666667,0,0.0,3166.6666666666665,0.5545263157894738,15821.52,15821.52,0.32960401319956,0.32960401319956,0.32960401319956,15821.52,15821.52,15821.52,240008.0,300000.0,0.8000266666666667,0.5545263157894738,12.0,6.0,0.0,0.0,0.2848811634655445,9.669189520671416,12.38843170162102,12.611541086966117,0.0,38000.0,0.5545263157894738
5648.0,35,1,220000.0,1,152000.0,1361,5,0,1.0,0,0,1.0,7,0,7.0,58.0,0.0,1,38000.0,163000,33.0,31.0,2,1,2021,54374.83999999999,54374.83999999999,152000.0,1.7886460526315786,0.6909090909090909,0,0.0,13583.333333333334,0.1001963190184049,54374.83999999999,54374.83999999999,1.7886460526315786,1.7886460526315786,1.7886460526315786,54374.83999999999,54374.83999999999,54374.83999999999,152000.0,220000.0,0.6909090909090909,0.1001963190184049,7.0,58.0,0.0,38000.0,1.0255561922488805,10.903675216547525,11.93164237875414,12.301387370778713,10.545367754151744,163000.0,0.10019631901840491
5650.0,10,1,200000.0,1,114000.0,838,5,0,4.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,67.0,0.0,0,1,2021,0.0,0.0,114000.0,,0.57,0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,114000.0,200000.0,0.57,,0.0,0.0,0.0,0.0,,0.0,11.643962499267984,12.206077645517674,0.0,,
5653.0,19,1,600000.0,1,262500.0,1753,5,0,1.0,0,0,1.0,0,0,10.0,0.0,0.0,1,85000.0,149050,29.0,30.0,0,1,2021,9042.8,9042.8,262500.0,0.1722438095238095,0.4375,0,0.0,12420.833333333334,0.1411338477021133,9042.8,9042.8,0.1722438095238095,0.1722438095238095,0.1722438095238095,9042.8,9042.8,9042.8,262500.0,600000.0,0.4375,0.1411338477021133,10.0,0.0,0.0,85000.0,0.1589196981238042,9.10983471904454,12.47801017053037,13.304686600863562,11.350418300109132,149050.0,0.14113384770211337
