SURVEY_YEAR,FAM_TYPE,TOTEXPCQ,FINCBTXM,PERSLT18
2022,1,0.0,196813.8,0
2022,4,0.0,178464.0,1
2022,8,0.0,2733.6,0
2022,3,0.0,103205.0,2
2022,1,0.0,195000.0,0
2022,8,0.0,51920.0,0
2022,9,0.0,190034.6,0
2022,9,0.0,145430.4,0
2022,8,0.0,22009.0,0
2022,8,0.0,9000.0,0
2022,8,0.0,95000.0,0
2022,9,0.0,46682.0,0
2022,9,0.0,97000.0,0
2022,9,0.0,19500.0,0
2022,9,0.0,21853.0,0
2022,3,0.0,116430.2,2
2022,5,0.0,175671.6,0
2022,3,0.0,231300.0,3
2022,9,0.0,96646.6,0
2022,8,0.0,128198.9,0
2022,1,0.0,39143.4,0
2022,8,0.0,23483.0,0
2022,1,0.0,77000.0,0
2022,3,0.0,104068.2,2
2022,8,0.0,17414.0,0
2022,1,0.0,97520.0,0
2022,1,0.0,91000.0,0
2022,5,0.0,158953.6,2
2022,5,0.0,46594.2,0
2022,8,0.0,291946.9,0
2022,1,0.0,101600.0,0
2022,8,0.0,26101.0,0
2022,1,0.0,35028.0,0
2022,3,0.0,37545.2,2
2022,3,0.0,62040.0,2
2022,3,0.0,77000.0,3
2022,7,0.0,35800.0,1
2022,1,0.0,101282.0,0
2022,3,0.0,175120.0,2
2022,3,0.0,767245.6,1
2022,1,0.0,103600.0,0
2022,9,0.0,88063.2,0
2022,7,0.0,90000.0,1
2022,3,0.0,80600.0,2
2022,9,0.0,76600.0,0
2022,7,0.0,9033.6,1
2022,1,0.0,171010.0,0
2022,3,0.0,124625.2,2
2022,8,0.0,28800.0,0
2022,1,0.0,137700.0,0
2022,2,0.0,66000.0,1
2022,8,0.0,160000.0,0
2022,8,0.0,44241.0,0
2022,8,0.0,40700.0,0
2022,3,0.0,25001.0,5
2022,8,0.0,14749.0,0
2022,8,0.0,40945.0,0
2022,8,0.0,250.0,0
2022,8,0.0,70000.0,0
2022,9,0.0,8411.2,2
2022,3,0.0,132704.2,1
2022,4,0.0,15000.0,1
2022,1,0.0,74000.0,0
2022,8,0.0,15013.0,0
2022,1,0.0,39397.6,0
2022,1,0.0,24438.0,0
2022,1,0.0,42000.0,0
2022,4,0.0,234246.7,0
2022,5,0.0,106102.8,1
2022,4,0.0,198050.8,0
2022,8,0.0,120000.0,0
2022,1,0.0,329707.1,0
2022,9,0.0,100341.0,0
2022,8,0.0,21259.0,0
2022,8,0.0,0.0,0
2022,1,0.0,59191.2,0
2022,1,0.0,32091.8,0
2022,4,0.0,35822.0,0
2022,1,0.0,84000.0,0
2022,8,0.0,44999.4,0
2022,4,0.0,28374.8,0
2022,1,0.0,155000.0,0
2022,8,0.0,31091.0,0
2022,8,0.0,15661.0,0
2022,9,0.0,19947.0,0
2022,1,0.0,60002.0,0
2022,8,0.0,40000.0,0
2022,3,0.0,88878.8,3
2022,1,0.0,33000.0,0
2022,3,0.0,64400.0,2
2022,9,0.0,93752.0,0
2022,9,0.0,98693.4,0
2022,8,0.0,75000.0,0
2022,1,0.0,291946.9,0
2022,1,0.0,92939.9,0
2022,3,0.0,104924.0,3
2022,1,0.0,76582.0,0
2022,1,0.0,159617.6,0
2022,5,0.0,92188.2,1
2022,8,0.0,41267.0,0
2022,8,0.0,1500.0,0
2022,1,0.0,49884.6,0
2022,1,0.0,96714.2,0
2022,8,0.0,80150.0,0
2022,3,0.0,174759.4,4
2022,8,0.0,24000.0,0
2022,8,0.0,29111.0,0
2022,1,0.0,113143.4,0
2022,1,0.0,44930.0,0
2022,9,0.0,26000.0,0
2022,9,0.0,14023.2,1
2022,1,0.0,245463.8,0
2022,4,0.0,145702.8,0
2022,8,0.0,26205.6,0
2022,8,0.0,20041.0,0
2022,2,0.0,209400.0,1
2022,8,0.0,39521.0,0
2022,5,0.0,66903.2,1
2022,2,0.0,57200.0,2
2022,1,0.0,584105.4,0
2022,8,0.0,25000.0,0
2022,8,0.0,25200.0,0
2022,1,0.0,76942.0,0
2022,9,0.0,64942.0,0
2022,8,0.0,26269.0,0
2022,9,0.0,112363.8,2
2022,7,0.0,42560.0,3
2022,1,0.0,88226.6,0
2022,3,0.0,94999.8,6
2022,8,0.0,21001.0,0
2022,4,0.0,169000.0,2
2022,1,0.0,201573.2,0
2022,8,0.0,44250.0,0
2022,2,0.0,102664.0,2
2022,8,0.0,35162.0,0
2022,1,0.0,20101.0,0
2022,8,0.0,15669.4,0
2022,2,0.0,77653.0,1
2022,8,0.0,14641.0,0
2022,8,0.0,12469.0,0
2022,6,0.0,49721.6,1
2022,7,0.0,18025.0,1
2022,8,0.0,17119.0,0
2022,8,0.0,68384.2,0
2022,1,0.0,103631.8,0
2022,1,0.0,136513.4,0
2022,8,0.0,120000.0,0
2022,4,0.0,299097.5,1
2022,8,0.0,52981.0,0
2022,1,0.0,120288.6,0
2022,9,0.0,71000.0,0
2022,8,0.0,14428.8,0
2022,1,0.0,142588.6,0
2022,9,0.0,145000.0,0
2022,3,0.0,291946.9,2
2022,7,0.0,5855.0,1
2022,1,0.0,28341.0,0
2022,1,0.0,31514.0,0
2022,8,0.0,72000.0,0
2022,8,0.0,80000.0,0
2022,8,0.0,32670.0,0
2022,9,0.0,215220.0,0
2022,1,0.0,44665.0,0
2022,8,0.0,47641.0,0
2022,4,0.0,63051.2,0
2022,8,0.0,55000.0,0
2022,3,0.0,351409.1,1
2022,3,0.0,42082.6,1
2022,8,0.0,291946.9,0
2022,8,0.0,58253.0,0
2022,1,0.0,53801.4,0
2022,4,0.0,601596.8,1
2022,3,0.0,306300.0,1
2022,8,0.0,8967.0,0
2022,8,0.0,79000.0,0
2022,8,0.0,69506.4,0
2022,8,0.0,95500.0,0
2022,8,0.0,291946.9,0
2022,8,0.0,45381.0,0
2022,1,0.0,158653.6,0
2022,9,0.0,13000.0,0
2022,8,0.0,61520.6,0
2022,9,0.0,26400.2,0
2022,1,0.0,95637.2,0
2022,1,0.0,53861.4,0
2022,1,0.0,34082.0,0
2022,2,0.0,171000.0,1
2022,8,0.0,13873.0,0
2022,8,0.0,23723.2,0
2022,4,0.0,7200.0,0
2022,4,0.0,112002.6,0
2022,7,0.0,52929.0,1
2022,8,0.0,340578.4,0
2022,8,0.0,24520.0,0
2022,8,0.0,27000.0,0
2022,8,0.0,35181.8,0
2022,9,0.0,94456.8,4
2022,1,0.0,4000.0,0
2022,8,0.0,34892.0,0
2022,8,0.0,50000.0,0
2022,9,0.0,125000.0,0
2022,8,0.0,35000.0,0
2022,1,0.0,120525.6,0
2022,3,0.0,114000.0,1
2022,8,0.0,180377.8,0
2022,1,0.0,58082.0,0
2022,2,0.0,52710.2,2
2022,9,0.0,253151.6,0
2022,8,0.0,16443.0,0
2022,1,0.0,100518.0,0
2022,8,0.0,31741.0,0
2022,4,0.0,145075.6,0
2022,1,0.0,118000.0,0
2022,1,0.0,25686.8,0
2022,3,0.0,155000.0,3
2022,1,0.0,250000.0,0
2022,9,0.0,93334.0,2
2022,1,0.0,81000.0,0
2022,9,0.0,92949.2,0
2022,8,0.0,24157.0,0
2022,8,0.0,1800.0,0
2022,8,0.0,2360.0,0
2022,4,0.0,82555.8,0
2022,1,0.0,140042.2,0
2022,8,0.0,60000.0,0
2022,9,0.0,66252.2,1
2022,8,0.0,61120.4,0
2022,9,0.0,4994.0,0
2022,1,0.0,91765.2,0
2022,8,0.0,55000.0,0
2022,2,0.0,56632.4,2
2022,3,0.0,37841.0,2
2022,5,0.0,203230.0,1
2022,8,0.0,-3941.5,0
2022,8,0.0,80000.0,0
2022,1,0.0,105913.4,0
2022,9,0.0,133000.0,0
2022,8,0.0,34989.6,0
2022,4,0.0,154370.8,0
2022,1,0.0,157321.0,0
2022,1,0.0,267000.0,0
2022,8,0.0,22236.6,0
2022,1,0.0,280000.0,0
2022,2,0.0,351946.9,2
2022,7,0.0,7228.0,1
2022,8,0.0,35000.0,0
2022,8,0.0,31402.2,0
2022,8,0.0,190000.0,0
2022,1,0.0,31682.0,0
2022,9,0.0,89322.4,0
2022,2,0.0,48275.8,1
2022,8,0.0,9061.0,0
2022,1,0.0,103839.4,0
2022,9,0.0,59142.4,0
2022,8,0.0,103746.8,0
2022,3,0.0,91020.0,3
2022,5,0.0,90000.0,3
2022,8,0.0,43200.0,0
2022,9,0.0,79358.8,0
2022,8,0.0,29641.0,0
2022,8,0.0,74858.0,0
2022,8,2626.5,50000.0,0
2022,7,12045.0,38561.0,1
2022,9,4916.5,56500.0,0
2022,8,7598.6001,148971.0,0
2022,8,11798.6667,2043.0,0
2022,1,19918.6666,68016.0,0
2022,3,31312.5001,201040.0,2
2022,3,31059.4,336110.3,1
2022,8,11768.3333,44400.0,0
2022,6,6743.0,21125.0,1
2022,1,11224.6667,62622.0,0
2022,7,1846.0,40000.0,1
2022,8,13465.5001,49406.0,0
2022,8,5656.0,62123.0,0
2022,4,12427.5334,69216.8,1
2022,3,20578.2668,133798.6,2
2022,8,13000.6667,1000.0,0
2022,3,15921.3333,1200.0,3
2022,1,6304.3333,40083.0,0
2022,8,22144.3333,288.0,0
2022,5,5947.1,48648.2,0
2022,8,9037.8666,23677.8,0
2022,3,29068.5333,453977.9,2
2022,1,18260.3333,161000.0,0
2022,1,6618.8333,76275.6,0
2022,8,6489.8333,50000.0,0
2022,8,5379.0,42000.0,0
2022,7,10460.2334,67056.2,4
2022,1,8409.0001,106150.0,0
2022,3,29455.0428,375513.8,3
2022,8,8720.6667,8041.0,0
2022,8,2132.6667,11542.6,0
2022,2,12388.5,202000.0,1
2022,3,42220.4597,359504.8,1
2022,3,14468.0,81500.0,3
2022,8,4525.3333,28297.0,0
2022,1,6729.5,43684.0,0
2022,8,7735.5001,75000.0,0
2022,1,7613.4999,67300.0,0
2022,3,9288.9999,66000.0,1
2022,8,4424.6667,21241.0,0
2022,3,22087.2333,111439.8,2
2022,9,9445.5333,62489.8,0
2022,2,10723.4,100209.0,1
2022,8,3823.3333,15635.0,0
2022,9,6023.1666,61922.0,0
2022,3,9941.3333,94000.0,3
2022,8,4739.6667,9064.0,0
2022,8,6264.6667,113188.6,0
2022,3,10937.5,58259.0,3
2022,1,11254.3333,13695.0,0
2022,8,2204.6667,13878.8,0
2022,8,9936.3333,22297.0,0
2022,9,4881.6667,31513.0,0
2022,8,16209.5214,291946.9,0
2022,2,8258.2,65882.4,1
2022,5,10968.8333,71560.0,3
2022,1,10820.8333,84500.0,0
2022,9,7510.3667,83554.6,0
2022,1,29427.2666,185792.8,0
2022,1,15610.2719,136195.0,0
2022,3,8958.8333,36504.4,2
2022,1,10155.6666,12021.0,0
2022,4,23268.1333,213496.6,0
2022,8,4678.6667,22045.0,0
2022,9,4657.9334,39004.0,0
2022,9,12933.1667,190344.0,0
2022,8,21326.1667,50000.0,0
2022,4,10072.6667,100000.0,1
2022,8,3545.6667,36000.0,0
2022,8,7103.6999,73927.8,0
2022,8,19005.5214,309208.1,0
2022,8,6409.5333,45507.2,0
2022,1,16001.9667,112568.4,0
2022,4,11468.5001,143362.2,0
2022,8,5041.5,33936.0,0
2022,2,27235.5212,491946.9,2
2022,8,3405.6667,35000.0,0
2022,8,7288.3333,18841.0,0
2022,7,7271.6667,22298.0,2
2022,1,14175.6667,73682.0,0
2022,1,17969.0,126941.6,0
2022,3,40721.0001,272850.0,3
2022,4,25080.8667,108862.2,3
2022,8,6608.9999,63425.0,0
2022,2,8786.5,150000.0,2
2022,8,2777.6667,20341.0,0
2022,9,7856.3333,96441.0,0
2022,9,2857.5666,11664.4,0
2022,3,15123.3334,129850.2,2
2022,9,15756.1334,115790.6,0
2022,1,16715.0547,337649.7,0
2022,3,7094.6666,110000.0,3
2022,9,4636.8334,41407.4,0
2022,1,3895.4999,56523.0,0
2022,3,10399.8334,99000.0,2
2022,9,3413.6667,19876.8,0
2022,1,11994.0,62582.0,0
2022,2,13079.3333,80000.0,1
2022,1,11276.0,129630.4,0
2022,5,12524.3333,69241.0,0
2022,1,19876.8333,115875.0,0
2022,1,11699.3333,150000.0,0
2022,8,8283.9999,80000.0,0
2022,1,18888.4668,89988.0,0
2022,1,10607.4001,159398.8,0
2022,1,10417.2667,202632.2,0
2022,8,7299.6667,17949.6,0
2022,3,17671.1666,192000.0,2
2022,8,5075.0,56000.0,0
2022,1,4404.1667,25001.0,0
2022,1,18871.0428,519967.5,0
2022,8,5576.1666,50522.0,0
2022,9,6227.2,27053.4,0
2022,8,7213.0,20215.0,0
2022,1,11002.5,130020.0,0
2022,8,15366.6667,24315.0,0
2022,3,4271.3999,54671.6,3
2022,1,31987.6879,598894.8,0
2022,8,5347.6667,28000.0,0
2022,9,7132.8333,50000.0,2
2022,8,3595.0,25977.0,0
2022,4,9463.8001,63388.6,0
2022,8,3632.6667,23409.6,0
2022,6,4801.8334,53000.0,1
2022,8,7185.0,25200.0,0
2022,1,28483.3333,256440.0,0
2022,5,9351.0,37888.0,0
2022,9,6102.5333,45110.4,0
2022,8,6340.8333,90251.0,0
2022,1,16435.388,187071.4,0
2022,9,16011.7999,69503.8,0
2022,1,11047.0,30001.0,0
2022,8,2817.0,22607.0,0
2022,5,9396.8333,84836.6,1
2022,9,16790.4667,113156.8,0
2022,3,14341.1667,103000.0,2
2022,1,5466.5999,69847.4,0
2022,1,5582.6667,32642.0,0
2022,5,6570.9334,24906.6,3
2022,1,12527.3333,123029.6,0
2022,8,6935.3333,26000.0,0
2022,1,7557.0,72630.0,0
2022,9,7714.6333,158836.8,0
2022,4,16405.9213,77195.6,4
2022,1,19994.3334,105229.0,0
2022,1,7641.1668,85000.0,0
2022,4,6674.5,49606.4,0
2022,2,20038.1667,124000.0,1
2022,8,11865.1666,70000.0,0
2022,8,5667.1667,50000.0,0
2022,7,9167.5333,68459.8,1
2022,8,6381.1667,38000.0,0
2022,7,23451.1667,34000.0,3
2022,4,5502.3334,41601.0,0
2022,1,14080.6667,57500.0,0
2022,1,6280.2666,64408.4,0
2022,1,5068.5001,26001.0,0
2022,8,6441.6667,100000.0,0
2022,9,8435.8334,55200.0,0
2022,2,21773.3333,220030.0,2
2022,2,6119.5,90000.0,1
2022,9,6461.3334,50675.0,0
2022,9,9141.7666,36059.4,0
2022,1,14608.6999,106752.4,0
2022,8,5287.6667,50520.0,0
2022,1,12507.3333,204249.8,0
2022,8,8855.3334,63400.0,0
2022,9,4846.5333,54576.0,0
2022,8,1744.3333,19261.0,0
2022,9,10583.4333,58436.6,2
2022,9,12067.1667,23220.0,0
2022,4,9484.6667,44013.0,0
2022,5,24655.8333,238600.0,1
2022,9,9136.0666,93180.8,2
2022,5,9037.7999,112034.6,3
2022,1,23694.8333,47468.0,0
2022,1,44480.5,76490.0,0
2022,3,26958.8333,235200.0,2
2022,8,4262.6667,26209.0,0
2022,8,1704.6667,10678.0,0
2022,4,14865.8667,128133.2,0
2022,1,8340.5999,153517.2,0
2022,4,5430.0,14006.0,0
2022,8,3076.0,19249.0,0
2022,8,6965.6667,17714.4,0
2022,1,10402.8667,90966.0,0
2022,9,12309.8333,278800.0,0
2022,9,6288.8667,62435.2,0
2022,8,1964.0,36841.0,0
2022,9,7830.5001,80432.0,0
2022,1,15310.4999,71781.4,0
2022,8,8418.6667,77165.8,0
2022,8,10004.3334,47000.0,0
2022,1,25216.6051,294277.9,0
2022,9,4020.0,18376.0,1
2022,8,4250.4666,2859.0,0
2022,9,6670.0,33414.0,0
2022,8,24190.0,36852.4,0
2022,1,7325.1667,105000.0,0
2022,7,5272.3333,6250.0,1
2022,3,21786.8214,342925.7,2
2022,1,5498.0,38346.8,0
2022,1,62003.7333,61131.0,0
2022,8,2005.7001,34747.8,0
2022,3,5672.0,36000.0,2
2022,3,6684.3001,67240.8,4
2022,9,10176.0,789.0,4
2022,8,3880.8001,30155.4,0
2022,8,8157.1667,61632.0,0
2022,4,13634.8999,57401.8,0
2022,6,12647.5214,192954.2,2
2022,9,6197.1667,5000.0,0
2022,8,12715.0001,35000.0,0
2022,8,74430.0001,115000.0,0
2022,7,7648.6999,80262.6,1
2022,8,6337.0,0.0,0
2022,8,6524.0001,39085.0,0
2022,3,26413.0333,250153.2,3
2022,8,6609.3333,31645.0,0
2022,9,15845.6879,220221.8,0
2022,4,10839.8333,143464.0,0
2022,2,33416.6666,332020.0,1
2022,1,9001.3333,31171.2,0
2022,8,1554.0,8533.0,0
2022,9,9201.0001,147000.0,0
2022,9,6456.9999,19140.0,0
2022,8,2743.3333,16452.8,0
2022,8,14570.1667,145000.0,0
2022,2,20082.3334,175000.0,1
2022,1,8323.3333,57700.4,0
2022,1,9328.8333,29215.0,0
2022,8,12132.6667,32893.0,0
2022,8,6492.0001,55000.0,0
2022,7,3967.3333,27488.0,5
2022,3,40717.5001,322946.9,2
2022,8,7442.0,16212.4,0
2022,8,10173.1,61052.6,0
2022,1,7476.3333,135814.1,0
2022,9,11429.3332,152344.0,0
2022,1,2158.8666,17166.0,0
2022,8,3112.6667,24493.0,0
2022,1,10811.0332,113434.0,0
2022,8,4076.1667,750.0,0
2022,8,15058.0,159484.0,0
2022,8,6947.6667,28021.0,0
2022,1,4298.6667,16274.0,0
2022,9,4051.6667,6742.0,0
2022,4,14645.7334,161784.2,1
2022,1,33875.9999,339946.9,0
2022,1,10620.0001,125000.0,0
2022,1,4593.1001,39094.2,0
2022,5,25837.9999,281680.0,2
2022,9,15211.9999,60000.0,0
2022,9,6681.5333,87133.2,0
2022,3,8355.5,65000.0,2
2022,1,7859.6667,40288.8,0
2022,3,9411.1667,98500.0,2
2022,8,6728.6333,111762.2,0
2022,1,12041.5,151200.0,0
2022,4,8299.6667,28000.0,0
2022,1,9533.0,81602.0,0
2022,2,26503.1668,224535.2,2
2022,3,15160.8333,101444.0,1
2022,1,12256.0001,133704.9,0
2022,9,4456.6667,32162.0,0
2022,1,11102.0,58646.0,0
2022,1,10470.6667,82018.0,0
2022,1,11184.6667,20882.0,0
2022,3,19582.3001,163549.8,2
2022,8,7673.6668,43000.0,0
2022,1,11393.6667,84000.0,0
2022,9,22880.1667,244000.0,0
2022,8,5721.3333,47941.0,0
2022,4,11744.1001,84744.4,1
2022,8,17165.6052,107000.0,0
2022,1,6702.7333,59616.8,0
2022,8,2475.6667,18841.0,0
2022,9,25299.6667,254600.0,0
2022,9,15719.5,130000.0,0
2022,7,3943.3333,32400.0,1
2022,5,17501.7213,630795.2,0
2022,3,17066.0667,208175.2,3
2022,3,11786.6001,73799.8,4
2022,1,27418.1667,130000.0,0
2022,1,6229.3334,71000.0,0
2022,1,5451.6667,35093.0,0
2022,9,20524.3334,95201.0,0
2022,9,12364.2333,145093.4,0
2022,8,10496.1999,115937.6,0
2022,8,4132.0,40000.0,0
2022,9,5653.0666,35492.8,0
2022,3,10590.1667,65000.0,2
2022,8,6594.3333,17846.0,0
2022,4,19270.1667,220447.6,0
2022,1,6504.1666,45300.0,0
2022,8,5013.5001,45000.0,0
2022,8,2986.0001,15000.0,0
2022,9,22281.2666,117747.8,0
2022,3,20651.5001,61000.0,4
2022,1,17310.1665,146050.0,0
2022,3,26523.1667,381446.9,2
2022,2,14119.4001,140922.8,2
2022,1,8180.8335,72717.0,0
2022,1,16245.0,102489.0,0
2022,1,3771.0,30011.0,0
2022,8,4906.6,27107.4,0
2022,4,10863.3334,137536.0,0
2022,1,48087.8146,547878.7,0
2022,5,9533.6667,79440.0,2
2022,8,4350.0,20353.0,0
2022,8,5234.8667,71887.4,0
2022,1,6665.6667,38882.0,0
2022,8,7572.6667,34349.0,0
2022,8,5262.0,54241.0,0
2022,9,5363.6666,2400.0,5
2022,8,5566.0,17640.0,0
2022,8,7671.0,24931.0,0
2022,9,13211.8334,223006.6,0
2022,8,5454.3334,35061.2,0
2022,8,3700.6667,2080.0,0
2022,1,21695.3546,85471.6,0
2022,1,23294.0,166146.5,0
2022,9,7529.8333,80045.0,0
2022,8,2534.3333,4188.0,0
2022,3,4710.7666,53080.4,2
2022,8,1121.0,1987.2,0
2022,3,6683.6001,89750.2,1
2022,8,16591.3333,110000.0,0
2022,3,14727.3667,144743.0,2
2022,9,4368.0001,32174.2,1
2022,8,12193.8333,50000.0,0
2022,8,18709.8333,100400.0,0
2022,4,17460.6,183015.4,1
2022,1,31856.3333,57437.2,0
2022,4,11889.2667,172189.4,0
2022,1,6191.3667,62513.4,0
2022,8,1964.0,22881.0,0
2022,9,4098.1667,57779.2,0
2022,5,16548.9001,73665.8,4
2022,8,10472.8667,39882.6,0
2022,2,10735.3333,59480.0,2
2022,8,3081.0667,33398.0,0
2022,8,2081.0,13993.0,0
2022,4,17116.0,284542.2,0
2022,8,3363.9999,20000.0,0
2022,8,13638.3333,90702.0,0
2022,7,7045.9999,70000.0,1
2022,4,10948.8333,108750.0,0
2022,8,3967.3333,20000.0,0
2022,2,11491.3333,194000.0,1
2022,8,8049.4,71860.4,0
2022,8,8886.3333,37453.0,0
2022,8,13254.0,40050.0,0
2022,8,5231.7,26802.6,0
2022,8,2473.6667,19104.0,0
2022,8,3430.6667,36000.0,0
2022,1,5822.1666,27800.0,0
2022,7,10738.5,50350.0,3
2022,1,11377.5,110000.0,0
2022,8,7508.8334,50001.0,0
2022,1,22959.3335,199800.0,0
2022,8,3643.6667,24010.0,0
2022,1,18201.6667,38234.0,0
2022,1,4803.1334,50804.0,0
2022,7,9365.4333,38908.8,1
2022,8,4397.5333,40710.6,0
2022,3,9280.6667,140015.0,3
2022,9,5468.1334,64164.6,0
2022,1,8242.6667,59750.0,0
2022,9,18501.3333,286732.2,2
2022,8,18781.3333,87866.9,0
2022,8,6819.3333,60160.0,0
2022,4,10904.5667,94134.4,1
2022,8,3502.0,28541.0,0
2022,1,5524.0999,76060.0,0
2022,6,3677.1333,25247.6,1
2022,8,3928.3333,19821.2,0
2022,4,21252.3761,574103.1,0
2022,3,10524.4334,174390.2,2
2022,2,18614.3547,395000.0,2
2022,8,3301.8334,37000.0,0
2022,8,11021.8334,37000.0,0
2022,9,10351.5001,79420.2,1
2022,8,5104.5333,36146.4,0
2022,8,4361.3333,133417.6,0
2022,8,2628.6667,22117.8,0
2022,9,13989.3334,112000.0,0
2022,3,14375.4999,288000.0,2
2022,8,2168.4167,2100.0,0
2022,5,2203.6667,123801.2,0
2022,9,3352.0833,14600.0,0
2022,4,5205.1667,95910.0,2
2022,6,4452.75,82200.0,1
2022,8,6126.5,102200.0,0
2022,9,8216.3334,163400.0,0
2022,8,1841.1833,28893.6,0
2022,9,4834.2499,128000.0,0
2022,1,7434.75,98015.0,0
2022,3,3732.3834,83719.6,1
2022,1,3580.6667,79513.0,0
2022,1,2915.0,16800.0,0
2022,1,8227.2333,108333.6,0
2022,2,9050.4166,102400.0,1
2022,8,2763.8333,60000.0,0
2022,8,1574.3333,11641.0,0
2022,2,7522.7,142738.8,1
2022,1,9237.3333,51613.4,0
2022,8,5877.6667,120000.0,0
2022,1,33505.8106,441347.0,0
2022,1,7096.6667,195000.0,0
2022,8,3840.9167,62000.0,0
2022,8,3795.5834,45000.0,0
2022,4,4704.3167,134015.4,3
2022,9,2447.8333,22693.0,0
2022,1,3443.9333,98341.4,0
2022,1,6649.0,154470.6,0
2022,8,2495.1667,37000.0,0
2022,7,5145.0,80000.0,2
2022,8,5288.3333,43205.8,0
2022,7,2952.3333,56418.8,1
2022,9,6567.6666,111832.0,2
2022,8,1640.5,42000.0,0
2022,8,5664.6667,31475.2,0
2022,9,3418.8333,112200.2,0
2022,8,1858.5,100000.0,0
2022,8,4705.6667,44317.0,0
2022,2,7863.1667,155000.0,2
2022,1,1665.0,24062.0,0
2022,1,6932.75,79075.0,0
2022,9,3757.5,99000.0,0
2022,4,3637.1833,128969.2,0
2022,5,32318.25,165000.0,1
2022,1,4743.1666,74582.0,0
2022,8,8019.6667,80000.0,0
2022,8,5067.75,92500.0,0
2022,3,16381.4274,469284.4,3
2022,1,69562.2192,214688.6,0
2022,1,4165.25,100000.0,0
2022,1,3616.0833,47718.0,0
2022,4,4912.25,88400.0,1
2022,8,2251.6667,22402.0,0
2022,8,2028.8166,12939.4,0
2022,6,4195.8833,57860.4,1
2022,1,2598.0833,42000.0,0
2022,8,2136.25,37036.0,0
2022,8,7781.55,63827.0,0
2022,1,9663.2499,146000.0,0
2022,2,3988.8833,53159.0,1
2022,7,3424.4666,26371.4,2
2022,3,9321.25,167001.0,2
2022,4,4716.65,83080.4,1
2022,8,4504.0333,17260.8,0
2022,4,11647.8606,255741.8,0
2022,8,2917.0,32389.0,0
2022,9,2922.5166,45837.8,0
2022,8,2934.85,100056.0,0
2022,4,2988.3333,29462.6,0
2022,8,2504.4167,29004.0,0
2022,1,5918.7,82744.4,0
2022,7,2943.2834,56569.4,1
2022,8,8566.8334,37400.0,0
2022,8,48518.3333,27221.0,0
2022,9,1142.5667,17211.0,0
2022,1,3312.3333,69861.0,0
2022,1,11862.9833,222349.2,0
2022,8,6617.3333,59041.0,0
2022,2,7137.0,70000.0,1
2022,8,3426.6667,14833.0,0
2022,8,2797.6667,27594.4,0
2022,8,641.0,3010.0,0
2022,1,9820.0001,255000.0,0
2022,8,8318.0833,150000.0,0
2022,8,3876.3333,80000.0,0
2022,3,5941.25,156221.0,1
2022,8,3617.3333,19842.0,0
2022,1,1292.0,35162.0,0
2022,1,9596.8607,397636.5,0
2022,3,17846.2607,377392.5,4
2022,8,1700.1666,31122.0,0
2022,8,3138.3333,40000.0,0
2022,5,3440.4,188631.6,0
2022,1,10796.0167,195834.0,0
2022,8,1573.0,26978.4,0
2022,5,6591.8667,106695.6,0
2022,8,2748.0,20147.0,0
2022,8,2929.6833,36315.8,0
2022,8,6354.9167,102100.0,0
2022,9,4765.7666,59673.8,0
2022,1,11440.594,246815.6,0
2022,9,2873.1667,104041.0,0
2022,1,6739.3333,46449.6,0
2022,8,1490.0,200.0,0
2022,8,2184.0,33241.0,0
2022,1,3829.3774,50026.4,0
2022,2,14689.4167,330100.0,1
2022,4,17369.4,254651.2,1
2022,7,4156.0,-4988.2,2
2022,1,2370.8166,24076.2,0
2022,8,3524.9167,57000.0,0
2022,2,7743.8333,165176.4,1
2022,4,8309.8333,110395.0,0
2022,1,5677.3333,51739.0,0
2022,5,3896.5834,63201.0,2
2022,3,5976.5,135077.6,2
2022,1,2535.0,40463.6,0
2022,8,8445.3333,22633.0,0
2022,5,7944.0,114982.4,0
2022,1,11783.9167,96639.9,0
2022,8,2983.6667,21613.0,0
2022,8,2418.0,21950.0,0
2022,8,1744.75,44451.0,0
2022,4,17774.3334,167000.0,0
2022,1,7945.7,176662.4,0
2022,5,18494.2714,657638.7,0
2022,8,4139.6667,65000.0,0
2022,1,2395.6667,67563.4,0
2022,8,2575.0,24361.0,0
2022,1,5444.5,107005.0,0
2022,8,3999.9167,1300.0,0
2022,4,24279.0,64410.0,0
2022,6,1593.8334,100000.0,1
2022,1,7269.3333,160400.0,0
2022,8,4585.75,58000.0,0
2022,9,20315.8334,50182.6,0
2022,9,4614.2166,94474.0,0
2022,3,12297.4166,291946.9,2
2022,4,3993.0667,58729.2,0
2022,4,4554.3999,115404.2,0
2022,1,3636.6167,95206.4,0
2022,1,6336.0,102900.0,0
2022,1,12448.8334,155000.0,0
2022,1,5873.3333,32212.8,0
2022,4,9306.4273,143005.0,0
2022,1,4555.0,114211.0,0
2022,9,7664.9166,110369.6,0
2022,1,7923.6667,79869.4,0
2022,8,2426.5,52000.0,0
2022,3,3929.75,136540.0,1
2022,9,5384.5,144267.8,0
2022,1,1457.3333,25586.0,0
2022,8,870.5,2400.0,0
2022,8,4944.3333,28969.0,0
2022,1,8409.75,205000.0,0
2022,8,13110.8333,200010.0,0
2022,1,16622.3333,60482.0,0
2022,1,3470.25,123241.0,0
2022,4,8128.55,118622.4,0
2022,4,4300.75,101720.6,1
2022,8,3791.2501,62000.0,0
