applicant_ethnicity_observed,state_code,denial_reason_1,conforming_loan_limit,loan_type,tract_population,total_points_and_fees,co_applicant_age_above_62,co_applicant_age,applicant_ethnicity_3,prepayment_penalty_term,property_value,income,aus_3,balloon_payment,initially_payable_to_institution,tract_minority_population_percent,co_applicant_race_2,interest_only_payment,county_code,reverse_mortgage,co_applicant_race_4,other_nonamortizing_features,derived_loan_product_type,co_applicant_sex,submission_of_application,total_units,derived_msa_md,origination_charges,co_applicant_race_1,open_end_line_of_credit,applicant_race_3,derived_ethnicity,intro_rate_period,hoepa_status,lien_status,tract_owner_occupied_units,action_taken,applicant_ethnicity_2,applicant_race_4,co_applicant_ethnicity_2,applicant_sex_observed,denial_reason_4,derived_race,co_applicant_race_observed,aus_4,applicant_ethnicity_5,debt_to_income_ratio,lei,applicant_race_1,loan_purpose,applicant_credit_score_type,applicant_race_2,co_applicant_ethnicity_1,manufactured_home_secured_property_type,activity_year,occupancy_type,lender_credits,tract_to_msa_income_percentage,applicant_age,co_applicant_race_5,co_applicant_ethnicity_4,co_applicant_ethnicity_5,tract_one_to_four_family_homes,discount_points,total_loan_costs,denial_reason_3,applicant_ethnicity_1,interest_rate,aus_2,business_or_commercial_purpose,co_applicant_sex_observed,derived_dwelling_category,aus_5,construction_method,denial_reason_2,negative_amortization,applicant_age_above_62,combined_loan_to_value_ratio,applicant_race_5,derived_sex,co_applicant_ethnicity_3,co_applicant_ethnicity_observed,tract_median_age_of_housing_units,purchaser_type,rate_spread,applicant_race_observed,loan_term,preapproval,co_applicant_credit_score_type,manufactured_home_land_property_interest,aus_1,loan_amount,census_tract,applicant_sex,multifamily_affordable_units,applicant_ethnicity_4,ffiec_msa_md_median_family_income,co_applicant_race_3
3,VA,10,C,3,1912,,,8888,,,455000,,,2,3,58.42,,2,51013.0,2,,2,VA:First Lien,4,3,1,47894,4555.0,7,2,,Ethnicity Not Available,,2,1,560,6,,,,3,,Race Not Available,3,,,,549300JOT0D4J0SZIK67,7.0,1,9,,4,3,2023,1,0.67,123.07,8888,,,,355,4555.0,7787.45,,4.0,5.5,,2,3,Single Family (1-4 Units):Site-Built,,1,,2,,,,Sex Not Available,,3,53,2,,3,360,2,9,5,6,455000,51013102702.0,4,,,150100,
3,TX,10,C,3,30199,,,8888,,,405000,,,2,3,72.92,,2,48029.0,2,,2,VA:First Lien,4,3,1,41700,1223.0,7,2,,Ethnicity Not Available,,2,1,4003,6,,,,3,,Race Not Available,3,,,,549300JOT0D4J0SZIK67,7.0,1,9,,4,3,2023,1,391.75,120.66,8888,,,,5154,,14198.15,,4.0,5.5,,2,3,Single Family (1-4 Units):Site-Built,,1,,2,,,,Sex Not Available,,3,9,2,,3,360,2,9,5,6,415000,48029172002.0,4,,,89100,
3,OK,10,C,1,3889,,,8888,,,145000,,,2,3,20.21,,2,40081.0,2,,2,Conventional:First Lien,4,3,1,36420,5034.19,7,2,,Ethnicity Not Available,,2,1,1264,6,,,,3,,Race Not Available,3,,,,549300JOT0D4J0SZIK67,7.0,1,9,,4,1,2023,1,1696.6,84.13,8888,,,,1764,3631.88,7320.89,,4.0,6.25,,2,3,Single Family (1-4 Units):Manufactured,,2,,2,,,,Sex Not Available,,3,37,3,,3,360,2,9,1,6,115000,40081961200.0,4,,,85800,
3,NC,10,C,2,4922,,,8888,,,265000,,,2,3,44.72,,2,37025.0,2,,2,FHA:First Lien,4,3,1,16740,3560.84,7,2,,Ethnicity Not Available,,2,1,878,6,,,,3,,Race Not Available,3,,,,549300JOT0D4J0SZIK67,7.0,1,9,,4,3,2023,1,17.0,63.83,8888,,,,1671,2265.84,11368.44,,4.0,6.125,,2,3,Single Family (1-4 Units):Site-Built,,1,,2,,,,Sex Not Available,,3,51,2,,3,360,2,9,5,6,265000,37025042300.0,4,,,98700,
3,MN,10,C,1,5078,,,8888,,,195000,,,2,3,40.37,,2,27037.0,2,,2,Conventional:First Lien,4,3,1,33460,5777.04,7,2,,Ethnicity Not Available,,2,1,1473,6,,,,3,,Race Not Available,3,,,,549300JOT0D4J0SZIK67,7.0,1,9,,4,3,2023,1,732.8,73.48,8888,,,,1184,2012.99,8522.04,,4.0,6.125,,2,3,Single Family (1-4 Units):Site-Built,,1,,2,,,,Sex Not Available,,3,39,3,,3,360,2,9,5,6,185000,27037060737.0,4,,,124300,
3,MS,10,C,4,3567,,,8888,,,125000,,,2,3,10.06,,2,28031.0,2,,2,FSA/RHS:First Lien,4,3,1,25620,1295.0,7,2,,Ethnicity Not Available,,2,1,1125,6,,,,3,,Race Not Available,3,,,,549300JOT0D4J0SZIK67,7.0,1,9,,4,3,2023,1,1.55,85.81,8888,,,,1454,,4438.63,,4.0,6.5,,2,3,Single Family (1-4 Units):Site-Built,,1,,2,,,,Sex Not Available,,3,34,2,,3,360,2,9,5,6,125000,28031950402.0,4,,,78200,
3,KS,10,C,3,4952,,,8888,,,165000,,,2,3,50.67,,2,20061.0,2,,2,VA:First Lien,4,3,1,31740,895.0,7,2,,Ethnicity Not Available,,2,1,938,6,,,,3,,Race Not Available,3,,,,549300JOT0D4J0SZIK67,7.0,1,9,,4,3,2023,1,,82.27,8888,,,,1875,,5647.45,,4.0,5.625,,2,3,Single Family (1-4 Units):Site-Built,,1,,2,,,,Sex Not Available,,3,39,2,,3,360,2,9,5,6,165000,20061000300.0,4,,,88000,
3,PA,10,C,1,3746,,,8888,,,175000,,,2,3,51.58,,2,42043.0,2,,2,Conventional:First Lien,4,3,1,25420,3394.0,7,2,,Ethnicity Not Available,,2,1,321,6,,,,3,,Race Not Available,3,,,,549300JOT0D4J0SZIK67,7.0,1,9,,4,3,2023,1,,54.91,8888,,,,693,2100.0,6454.5,,4.0,5.75,,2,3,Single Family (1-4 Units):Site-Built,,1,,2,,,,Sex Not Available,,3,74,3,,3,360,2,9,5,6,145000,42043020100.0,4,,,102700,
3,TX,10,C,1,4164,,,8888,,,455000,,,2,3,58.29,,2,48113.0,2,,2,Conventional:First Lien,4,3,1,19124,3880.0,7,2,,Ethnicity Not Available,,2,1,1207,6,,,,3,,Race Not Available,3,,,,549300JOT0D4J0SZIK67,7.0,1,9,,4,3,2023,1,,110.56,8888,,,,1498,665.0,6600.9,,4.0,5.875,,2,3,Single Family (1-4 Units):Site-Built,,1,,2,,,,Sex Not Available,,3,0,3,,3,360,2,9,5,6,195000,48113019024.0,4,,,105600,
3,OH,10,C,2,5630,,,8888,,,125000,,,2,3,25.54,,2,39139.0,2,,2,FHA:First Lien,4,3,1,31900,3195.95,7,2,,Ethnicity Not Available,,2,1,1172,6,,,,3,,Race Not Available,3,,,,549300JOT0D4J0SZIK67,7.0,1,9,,4,3,2023,1,,40.68,8888,,,,1903,,7372.61,,4.0,8.125,,2,3,Single Family (1-4 Units):Site-Built,,1,,2,,,,Sex Not Available,,3,56,2,,3,360,2,9,5,6,125000,39139001000.0,4,,,75000,
3,TX,10,C,3,5565,,,8888,,,745000,,,2,3,20.36,,2,48367.0,2,,2,VA:First Lien,4,3,1,23104,8528.0,7,2,,Ethnicity Not Available,,2,1,1133,6,,,,3,,Race Not Available,3,,,,549300JOT0D4J0SZIK67,7.0,1,9,,4,3,2023,1,220.7,196.38,8888,,,,1269,7533.0,23566.02,,4.0,4.75,,2,3,Single Family (1-4 Units):Site-Built,,1,,2,,,,Sex Not Available,,3,12,2,,3,360,2,9,5,6,665000,48367140713.0,4,,,97600,
3,FL,10,C,1,7936,,,8888,,,285000,,,2,3,90.02,,2,12097.0,2,,2,Conventional:First Lien,4,3,1,36740,4892.0,7,2,,Ethnicity Not Available,,2,1,1408,6,,,,3,,Race Not Available,3,,,,549300JOT0D4J0SZIK67,7.0,1,9,,4,3,2023,1,,64.11,8888,,,,2852,3573.0,8300.0,,4.0,6.625,,2,3,Single Family (1-4 Units):Site-Built,,1,,2,,,,Sex Not Available,,3,18,1,,3,360,2,9,5,6,225000,12097041301.0,4,,,85700,
3,NC,10,C,3,3587,,,8888,,,175000,,,2,3,12.82,,2,37039.0,2,,2,VA:First Lien,4,3,1,99999,0.0,7,2,,Ethnicity Not Available,,2,1,1325,6,,,,3,,Race Not Available,3,,,,549300JOT0D4J0SZIK67,7.0,1,9,,4,1,2023,1,,102.84,8888,,,,2312,2406.25,575.0,,4.0,7.125,,2,3,Single Family (1-4 Units):Manufactured,,2,,2,,,,Sex Not Available,,3,26,2,,3,360,2,9,1,6,175000,37039930502.0,4,,,70400,
3,OR,10,C,3,2953,,,8888,,,355000,,,2,3,13.0,,2,41041.0,2,,2,VA:First Lien,4,3,1,99999,0.0,7,2,,Ethnicity Not Available,,2,1,1376,6,,,,3,,Race Not Available,3,,,,549300JOT0D4J0SZIK67,7.0,1,9,,4,1,2023,1,,96.73,8888,,,,2497,5186.55,1032.03,,4.0,6.5,,2,3,Single Family (1-4 Units):Manufactured,,2,,2,,,,Sex Not Available,,3,37,2,,3,360,2,9,1,6,355000,41041951500.0,4,,,77600,
3,VA,10,C,3,5423,,,8888,,,515000,,,2,3,75.16,,2,51153.0,2,,2,VA:First Lien,4,3,1,47894,5208.0,7,2,,Ethnicity Not Available,,2,1,829,6,,,,3,,Race Not Available,3,,,,549300JOT0D4J0SZIK67,7.0,1,9,,4,3,2023,1,494.67,112.36,8888,,,,1441,,19702.59,,4.0,5.375,,2,3,Single Family (1-4 Units):Site-Built,,1,,2,,,,Sex Not Available,,3,18,2,,3,360,2,9,5,6,525000,51153900804.0,4,,,150100,
3,MO,10,C,1,5442,,,8888,,,175000,,,2,3,15.86,,2,29097.0,2,,2,Conventional:First Lien,4,3,1,27900,2805.0,7,2,,Ethnicity Not Available,,2,1,1597,6,,,,3,,Race Not Available,3,,,,549300JOT0D4J0SZIK67,7.0,1,9,,4,3,2023,1,785.0,96.08,8888,,,,2294,,4498.0,,4.0,6.25,,2,3,Single Family (1-4 Units):Site-Built,,1,,2,,,,Sex Not Available,,3,35,3,,3,360,2,9,5,6,145000,29097011501.0,4,,,73400,
3,GA,10,C,2,4448,,,8888,,,365000,,,2,3,83.72,,2,13151.0,2,,2,FHA:First Lien,4,3,1,12060,9663.83,7,2,,Ethnicity Not Available,,2,1,376,6,,,,3,,Race Not Available,3,,,,549300JOT0D4J0SZIK67,7.0,1,9,,4,3,2023,1,,45.56,8888,,,,1210,4543.58,18905.21,,4.0,4.875,,2,3,Single Family (1-4 Units):Site-Built,,1,,2,,,,Sex Not Available,,3,24,2,,3,360,2,9,5,6,355000,13151070324.0,4,,,102900,
3,FL,10,C,3,5322,,,8888,,,515000,,,2,3,26.36,,2,12089.0,2,,2,VA:First Lien,4,3,1,27260,0.0,7,2,,Ethnicity Not Available,,2,1,1167,6,,,,3,,Race Not Available,3,,,,549300JOT0D4J0SZIK67,7.0,1,9,,4,3,2023,1,,112.17,8888,,,,1379,12373.4,19129.85,,4.0,5.625,,2,3,Single Family (1-4 Units):Site-Built,,1,,2,,,,Sex Not Available,,3,12,2,,3,360,2,9,5,6,535000,12089050307.0,4,,,93100,
3,WI,10,C,1,4186,,,8888,,,165000,,,2,3,11.73,,2,55057.0,2,,2,Conventional:First Lien,4,3,1,99999,2538.08,7,2,,Ethnicity Not Available,,2,1,1130,6,,,,3,,Race Not Available,3,,,,549300JOT0D4J0SZIK67,7.0,1,9,,4,3,2023,1,,88.8,8888,,,,1578,1518.08,4723.28,,4.0,6.625,,2,3,Single Family (1-4 Units):Site-Built,,1,,2,,,,Sex Not Available,,3,60,1,,3,360,2,9,5,6,125000,55057100500.0,4,,,86000,
3,KY,10,C,2,2627,,,8888,,,175000,,,2,3,5.44,,2,21191.0,2,,2,FHA:First Lien,4,3,1,17140,900.0,7,2,,Ethnicity Not Available,,2,1,763,6,,,,3,,Race Not Available,3,,,,549300JOT0D4J0SZIK67,7.0,1,9,,4,1,2023,1,250.94,72.37,8888,,,,1160,,5799.03,,4.0,6.5,,2,3,Single Family (1-4 Units):Manufactured,,2,,2,,,,Sex Not Available,,3,29,2,,3,360,2,9,1,6,165000,21191930200.0,4,,,102300,
3,NC,10,C,2,6096,,,8888,,,215000,,,2,3,16.29,,2,37021.0,2,,2,FHA:First Lien,4,3,1,11700,6655.72,7,2,,Ethnicity Not Available,,2,1,1538,6,,,,3,,Race Not Available,3,,,,549300JOT0D4J0SZIK67,7.0,1,9,,4,1,2023,1,,95.91,8888,,,,2227,2062.72,14552.52,,4.0,6.75,,2,3,Single Family (1-4 Units):Manufactured,,2,,2,,,,Sex Not Available,,3,24,2,,3,360,2,9,1,6,185000,37021003203.0,4,,,87600,
3,AL,10,C,1,3248,,,8888,,,165000,,,2,3,52.46,,2,1089.0,2,,2,Conventional:First Lien,4,3,1,26620,1395.0,7,2,,Ethnicity Not Available,,2,1,1472,6,,,,3,,Race Not Available,3,,,,549300JOT0D4J0SZIK67,7.0,1,9,,4,3,2023,1,,76.02,8888,,,,1636,,3604.3,,4.0,6.25,,2,3,Single Family (1-4 Units):Site-Built,,1,,2,,,,Sex Not Available,,3,26,1,,3,360,2,9,5,6,135000,1089010705.0,4,,,108200,
3,GA,10,C,3,5513,,,8888,,,325000,,,2,3,41.19,,2,13015.0,2,,2,VA:First Lien,4,3,1,12060,3209.0,7,2,,Ethnicity Not Available,,2,1,1025,6,,,,3,,Race Not Available,3,,,,549300JOT0D4J0SZIK67,7.0,1,9,,4,3,2023,1,2500.0,67.72,8888,,,,1744,3209.0,5360.48,,4.0,5.625,,2,3,Single Family (1-4 Units):Site-Built,,1,,2,,,,Sex Not Available,,3,40,2,,3,360,2,9,5,6,325000,13015960501.0,4,,,102900,
3,GA,10,C,3,3341,,,8888,,,325000,,,2,3,81.59,,2,13135.0,2,,2,VA:First Lien,4,3,1,12060,847.6,7,2,,Ethnicity Not Available,,2,1,975,6,,,,3,,Race Not Available,3,,,,549300JOT0D4J0SZIK67,7.0,1,9,,4,3,2023,1,,89.16,8888,,,,1144,847.6,3521.6,,4.0,5.875,,2,3,Single Family (1-4 Units):Site-Built,,1,,2,,,,Sex Not Available,,3,28,2,,3,360,2,9,5,6,325000,13135050722.0,4,,,102900,
3,WA,10,C,1,4925,,,8888,,,225000,,,2,3,58.96,,2,53005.0,2,,2,Conventional:First Lien,4,3,1,28420,2913.5,7,2,,Ethnicity Not Available,,2,1,962,6,,,,3,,Race Not Available,3,,,,549300JOT0D4J0SZIK67,7.0,1,9,,4,3,2023,1,,63.5,8888,,,,1722,,4860.51,,4.0,6.5,,2,3,Single Family (1-4 Units):Site-Built,,1,,2,,,,Sex Not Available,,3,67,1,,3,360,2,9,5,6,215000,53005011300.0,4,,,101700,
3,CA,10,C,2,9259,,,8888,,,555000,,,2,3,60.4,,2,6065.0,2,,2,FHA:First Lien,4,3,1,40140,2594.02,7,2,,Ethnicity Not Available,,2,1,1521,6,,,,3,,Race Not Available,3,,,,549300JOT0D4J0SZIK67,7.0,1,9,,4,3,2023,1,,136.1,8888,,,,2055,899.02,13957.48,,4.0,6.125,,2,3,Single Family (1-4 Units):Site-Built,,1,,2,,,,Sex Not Available,,3,16,2,,3,360,2,9,5,6,455000,6065042739.0,4,,,94500,
3,KY,10,C,1,4407,,,8888,,,145000,,,2,3,14.75,,2,21037.0,2,,2,Conventional:First Lien,4,3,1,17140,1089.0,7,2,,Ethnicity Not Available,,2,1,1415,6,,,,3,,Race Not Available,3,,,,549300JOT0D4J0SZIK67,7.0,1,9,,4,3,2023,1,,102.7,8888,,,,926,,2915.48,,4.0,6.375,,2,3,Single Family (1-4 Units):Site-Built,,1,,2,,,,Sex Not Available,,3,30,3,,3,360,2,9,5,6,145000,21037053302.0,4,,,102300,
3,MT,10,C,2,4315,,,8888,,,235000,,,2,3,11.36,,2,30043.0,2,,2,FHA:First Lien,4,3,1,99999,3206.35,7,2,,Ethnicity Not Available,,2,1,1189,6,,,,3,,Race Not Available,3,,,,549300JOT0D4J0SZIK67,7.0,1,9,,4,1,2023,1,200.0,113.94,8888,,,,1830,7861.48,10300.26,,4.0,7.0,,2,3,Single Family (1-4 Units):Manufactured,,2,,2,,,,Sex Not Available,,3,40,2,,3,360,2,9,1,6,235000,30043962202.0,4,,,85100,
3,OK,10,C,2,4972,,,8888,,,275000,,,2,3,52.47,,2,40109.0,2,,2,FHA:First Lien,4,3,1,36420,2521.89,7,2,,Ethnicity Not Available,,2,1,884,6,,,,3,,Race Not Available,3,,,,549300JOT0D4J0SZIK67,7.0,1,9,,4,3,2023,1,40.0,91.45,8888,,,,1229,1026.89,9631.74,,4.0,6.0,,2,3,Single Family (1-4 Units):Site-Built,,1,,2,,,,Sex Not Available,,3,44,2,,3,360,2,9,5,6,275000,40109108514.0,4,,,85800,
3,FL,10,C,1,5491,,,8888,,,285000,,,2,3,38.1,,2,12009.0,2,,2,Conventional:First Lien,4,3,1,37340,1645.0,7,2,,Ethnicity Not Available,,2,1,1871,6,,,,3,,Race Not Available,3,,,,549300JOT0D4J0SZIK67,7.0,1,9,,4,3,2023,1,,86.98,8888,,,,2313,,4103.96,,4.0,6.625,,2,3,Single Family (1-4 Units):Site-Built,,1,,2,,,,Sex Not Available,,3,35,3,,3,360,2,9,5,6,135000,12009065202.0,4,,,89600,
3,AZ,10,C,2,5154,,,8888,,,365000,,,2,3,73.03,,2,4013.0,2,,2,FHA:First Lien,4,3,1,38060,8528.19,7,2,,Ethnicity Not Available,,2,1,638,6,,,,3,,Race Not Available,3,,,,549300JOT0D4J0SZIK67,7.0,1,9,,4,3,2023,1,362.16,77.21,8888,,,,920,6738.19,17707.17,,4.0,5.625,,2,3,Single Family (1-4 Units):Site-Built,,1,,2,,,,Sex Not Available,,3,16,2,,3,360,2,9,5,6,355000,4013082024.0,4,,,99000,
3,SC,10,C,1,4808,,,8888,,,215000,,,2,3,48.13,,2,45041.0,2,,2,Conventional:First Lien,4,3,1,22500,1734.57,7,2,,Ethnicity Not Available,,2,1,1455,6,,,,3,,Race Not Available,3,,,,549300JOT0D4J0SZIK67,7.0,1,9,,4,3,2023,1,4.75,114.35,8888,,,,1835,1734.57,4095.17,,4.0,6.375,,2,3,Single Family (1-4 Units):Site-Built,,1,,2,,,,Sex Not Available,,3,26,3,,3,360,2,9,5,6,175000,45041000600.0,4,,,73500,
3,IA,10,C,2,3943,,,8888,,,185000,,,2,3,26.73,,2,19153.0,2,,2,FHA:First Lien,4,3,1,19780,2222.35,7,2,,Ethnicity Not Available,,2,1,1005,6,,,,3,,Race Not Available,3,,,,549300JOT0D4J0SZIK67,7.0,1,9,,4,3,2023,1,,103.07,8888,,,,1537,937.35,7019.05,,4.0,7.25,,2,3,Single Family (1-4 Units):Site-Built,,1,,2,,,,Sex Not Available,,3,57,2,,3,360,2,9,5,6,175000,19153010408.0,4,,,105000,
3,AZ,10,C,2,3890,,,8888,,,515000,,,2,3,86.61,,2,4013.0,2,,2,FHA:First Lien,4,3,1,38060,0.0,7,2,,Ethnicity Not Available,,2,1,627,6,,,,3,,Race Not Available,3,,,,549300JOT0D4J0SZIK67,7.0,1,9,,4,3,2023,1,,75.53,8888,,,,840,2503.81,9071.64,,4.0,6.125,,2,3,Single Family (1-4 Units):Site-Built,,1,,2,,,,Sex Not Available,,3,29,2,,3,360,2,9,5,6,505000,4013082208.0,4,,,99000,
3,TN,10,C,1,3956,,,8888,,,325000,,,2,3,5.38,,2,47061.0,2,,2,Conventional:First Lien,4,3,1,99999,5014.0,7,2,,Ethnicity Not Available,,2,1,1214,6,,,,3,,Race Not Available,3,,,,549300JOT0D4J0SZIK67,7.0,1,9,,4,3,2023,1,,83.49,8888,,,,1741,3619.0,7626.15,,4.0,6.125,,2,3,Single Family (1-4 Units):Site-Built,,1,,2,,,,Sex Not Available,,3,39,3,,3,360,2,9,5,6,185000,47061955200.0,4,,,69500,
3,UT,10,C,2,7272,,,8888,,,455000,,,2,3,29.5,,2,49035.0,2,,2,FHA:First Lien,4,3,1,41620,13430.72,7,2,,Ethnicity Not Available,,2,1,904,6,,,,3,,Race Not Available,3,,,,549300JOT0D4J0SZIK67,7.0,1,9,,4,3,2023,1,,83.26,8888,,,,938,7896.62,22981.14,,4.0,5.0,,2,3,Single Family (1-4 Units):Site-Built,,1,,2,,,,Sex Not Available,,3,6,2,,3,360,2,9,5,6,425000,49035115109.0,4,,,106300,
3,FL,10,C,1,3633,,,8888,,,225000,,,2,3,27.33,,2,12103.0,2,,2,Conventional:First Lien,4,3,1,45300,4580.4,7,2,,Ethnicity Not Available,,2,1,675,6,,,,3,,Race Not Available,3,,,,549300JOT0D4J0SZIK67,7.0,1,9,,4,3,2023,1,165.87,126.06,8888,,,,610,2780.4,7031.22,,4.0,6.5,,2,3,Single Family (1-4 Units):Site-Built,,1,,2,,,,Sex Not Available,,3,29,1,,3,360,2,9,5,6,145000,12103025421.0,4,,,89400,
3,FL,10,C,4,4298,,,8888,,,165000,,,2,3,40.83,,2,12055.0,2,,2,FSA/RHS:First Lien,4,3,1,42700,3305.35,7,2,,Ethnicity Not Available,,2,1,1576,6,,,,3,,Race Not Available,3,,,,549300JOT0D4J0SZIK67,7.0,1,9,,4,3,2023,1,793.65,113.48,8888,,,,2184,,8291.48,,4.0,6.5,,2,3,Single Family (1-4 Units):Site-Built,,1,,2,,,,Sex Not Available,,3,24,2,,3,360,2,9,5,6,155000,12055960503.0,4,,,67400,
3,FL,10,C,2,3928,,,8888,,,205000,,,2,3,66.65,,2,12031.0,2,,2,FHA:First Lien,4,3,1,27260,5311.08,7,2,,Ethnicity Not Available,,2,1,1000,6,,,,3,,Race Not Available,3,,,,549300JOT0D4J0SZIK67,7.0,1,9,,4,3,2023,1,,86.36,8888,,,,1384,3621.08,10278.08,,4.0,6.0,,2,3,Single Family (1-4 Units):Site-Built,,1,,2,,,,Sex Not Available,,3,30,2,,3,360,2,9,5,6,145000,12031013523.0,4,,,93100,
3,OH,10,C,1,5221,,,8888,,,205000,,,2,3,41.06,,2,39153.0,2,,2,Conventional:First Lien,4,3,1,10420,3200.0,7,2,,Ethnicity Not Available,,2,1,1205,6,,,,3,,Race Not Available,3,,,,549300JOT0D4J0SZIK67,7.0,1,9,,4,3,2023,1,3315.09,98.98,8888,,,,2143,,6313.25,,4.0,6.25,,2,3,Single Family (1-4 Units):Site-Built,,1,,2,,,,Sex Not Available,,3,64,3,,3,360,2,9,5,6,195000,39153506100.0,4,,,95500,
3,NC,10,C,2,3390,,,8888,,,295000,,,2,3,26.73,,2,37159.0,2,,2,FHA:First Lien,4,3,1,16740,3932.77,7,2,,Ethnicity Not Available,,2,1,1186,6,,,,3,,Race Not Available,3,,,,549300JOT0D4J0SZIK67,7.0,1,9,,4,1,2023,1,43.0,93.25,8888,,,,1541,2337.77,11698.91,,4.0,7.0,,2,3,Single Family (1-4 Units):Manufactured,,2,,2,,,,Sex Not Available,,3,28,2,,3,360,2,9,1,6,285000,37159051903.0,4,,,98700,
3,OH,10,C,4,5345,,,8888,,,265000,,,2,3,5.13,,2,39017.0,2,,2,FSA/RHS:First Lien,4,3,1,17140,3473.13,7,2,,Ethnicity Not Available,,2,1,1702,6,,,,3,,Race Not Available,3,,,,549300JOT0D4J0SZIK67,7.0,1,9,,4,3,2023,1,,122.31,8888,,,,2040,,9017.39,,4.0,8.125,,2,3,Single Family (1-4 Units):Site-Built,,1,,2,,,,Sex Not Available,,3,42,2,,3,360,2,9,5,6,265000,39017010203.0,4,,,102300,
3,OK,10,C,1,3084,,,8888,,,365000,,,2,3,36.06,,2,40131.0,2,,2,Conventional:First Lien,4,3,1,46140,878.8,7,2,,Ethnicity Not Available,,2,1,981,6,,,,3,,Race Not Available,3,,,,549300JOT0D4J0SZIK67,7.0,1,9,,4,3,2023,1,,117.12,8888,,,,1165,878.8,3949.65,,4.0,5.625,,2,3,Single Family (1-4 Units):Site-Built,,1,,2,,,,Sex Not Available,,3,26,1,,3,360,2,9,5,6,135000,40131050303.0,4,,,84100,
3,OH,10,C,3,5848,,,8888,,,355000,,,2,3,6.6,,2,39113.0,2,,2,VA:First Lien,4,3,1,19430,760.0,7,2,,Ethnicity Not Available,,2,1,1945,6,,,,3,,Race Not Available,3,,,,549300JOT0D4J0SZIK67,7.0,1,9,,4,3,2023,1,,98.88,8888,,,,2664,6578.12,3361.97,,4.0,5.375,,2,3,Single Family (1-4 Units):Site-Built,,1,,2,,,,Sex Not Available,,3,52,2,,3,360,2,9,5,6,345000,39113140100.0,4,,,92400,
3,NY,10,C,3,5709,,,8888,,,215000,,,2,3,17.46,,2,36063.0,2,,2,VA:First Lien,4,3,1,15380,3123.75,7,2,,Ethnicity Not Available,,2,1,1871,6,,,,3,,Race Not Available,3,,,,549300JOT0D4J0SZIK67,7.0,1,9,,4,3,2023,1,,68.53,8888,,,,2154,2868.75,5959.75,,4.0,5.625,,2,3,Single Family (1-4 Units):Site-Built,,1,,2,,,,Sex Not Available,,3,47,2,,3,360,2,9,5,6,215000,36063022602.0,4,,,93900,
3,TN,10,C,3,7686,,,8888,,,405000,,,2,3,31.68,,2,47157.0,2,,2,VA:First Lien,4,3,1,32820,2017.41,7,2,,Ethnicity Not Available,,2,1,2028,6,,,,3,,Race Not Available,3,,,,549300JOT0D4J0SZIK67,7.0,1,9,,4,3,2023,1,,119.66,8888,,,,2207,2017.41,2091.06,,4.0,6.0,,2,3,Single Family (1-4 Units):Site-Built,,1,,2,,,,Sex Not Available,,3,26,2,,3,360,2,9,5,6,405000,47157020837.0,4,,,79200,
3,MA,10,C,2,2145,,,8888,,,255000,,,2,3,81.4,,2,25013.0,2,,2,FHA:First Lien,4,3,1,44140,2633.19,7,2,,Ethnicity Not Available,,2,1,480,6,,,,3,,Race Not Available,3,,,,549300JOT0D4J0SZIK67,7.0,1,9,,4,3,2023,1,,73.22,8888,,,,688,1534.19,9529.36,,4.0,6.75,,2,3,Single Family (1-4 Units):Site-Built,,1,,2,,,,Sex Not Available,,3,61,2,,3,360,2,9,5,6,245000,25013801402.0,4,,,94600,
3,SC,10,C,2,2158,,,8888,,,205000,,,2,3,8.29,,2,45077.0,2,,2,FHA:First Lien,4,3,1,24860,7255.61,7,2,,Ethnicity Not Available,,2,1,686,6,,,,3,,Race Not Available,3,,,,549300JOT0D4J0SZIK67,7.0,1,9,,4,1,2023,1,,105.96,8888,,,,873,2432.53,14891.5,,4.0,6.75,,2,3,Single Family (1-4 Units):Manufactured,,2,,2,,,,Sex Not Available,,3,36,2,,3,360,2,9,1,6,205000,45077010403.0,4,,,84000,
3,KS,10,C,3,5911,,,8888,,,185000,,,2,3,12.91,,2,20173.0,2,,2,VA:First Lien,4,3,1,48620,1274.0,7,2,,Ethnicity Not Available,,2,1,1981,6,,,,3,,Race Not Available,3,,,,549300JOT0D4J0SZIK67,7.0,1,9,,4,3,2023,1,650.0,106.24,8888,,,,2245,,3408.1,,4.0,6.5,,2,3,Single Family (1-4 Units):Site-Built,,1,,2,,,,Sex Not Available,,3,40,2,,3,360,2,9,5,6,185000,20173009902.0,4,,,85200,
3,AZ,10,C,2,4806,,,8888,,,305000,,,2,3,54.76,,2,4021.0,2,,2,FHA:First Lien,4,3,1,38060,8122.74,7,2,,Ethnicity Not Available,,2,1,1210,6,,,,3,,Race Not Available,3,,,,549300JOT0D4J0SZIK67,7.0,1,9,,4,1,2023,1,,73.96,8888,,,,2380,6627.74,16325.59,,4.0,6.25,,2,3,Single Family (1-4 Units):Manufactured,,2,,2,,,,Sex Not Available,,3,20,2,,3,360,2,9,1,6,295000,4021941401.0,4,,,99000,
