age,mrthel,mortbnd,hhsex,wgt,homeeq,networth,nh_mort,lf,income,married
61,90000.0,0,1,9726.639277004411,400000.0,1885000.0,90000.0,0,75663.82765531063,1
61,90000.0,0,1,6964.996955720681,400000.0,1638000.0,90000.0,0,75663.82765531063,1
61,90000.0,0,1,8613.122736302616,400000.0,1389000.0,90000.0,0,75663.82765531063,1
61,90000.0,0,1,9169.409677709416,400000.0,1247000.0,90000.0,0,75663.82765531063,1
66,100000.0,0,2,9587.854690502212,89000.0,131500.0,100000.0,0,59450.1503006012,2
66,100000.0,0,2,8898.484293847965,89000.0,139500.0,100000.0,0,63773.79759519038,2
66,100000.0,0,2,9091.568848374285,89000.0,133200.0,100000.0,0,59450.1503006012,2
66,100000.0,0,2,9264.961487221335,89000.0,128280.0,100000.0,0,62692.885771543086,2
66,100000.0,0,2,9094.329450816364,89000.0,142900.0,100000.0,0,68097.44488977955,2
60,310000.0,0,1,1251.7999991932106,490000.0,1251600.0,280000.0,1,163217.68537074147,1
60,310000.0,0,1,1251.3638527403534,490000.0,1254200.0,280000.0,1,164298.59719438877,1
60,310000.0,0,1,1287.5564082764226,490000.0,1254700.0,280000.0,1,163217.68537074147,1
60,310000.0,0,1,1281.1951554324878,490000.0,1256000.0,280000.0,1,164298.59719438877,1
60,310000.0,0,1,1342.4631870854996,490000.0,1252500.0,280000.0,1,163217.68537074147,1
26,0.0,0,1,5114.726472668559,0.0,4000.0,0.0,1,82149.29859719439,2
26,0.0,0,1,4958.360067310596,0.0,4000.0,0.0,1,82149.29859719439,2
26,0.0,0,1,5057.345481344551,0.0,5000.0,0.0,1,82149.29859719439,2
26,0.0,0,1,5006.289832381839,0.0,4000.0,0.0,1,82149.29859719439,2
26,0.0,0,1,4991.155247725151,0.0,4000.0,0.0,1,82149.29859719439,2
35,0.0,0,2,2320.2535608030753,0.0,8940.0,0.0,1,50802.855711422846,2
35,0.0,0,2,2373.1463941095412,0.0,8930.0,0.0,1,49721.94388777555,2
35,0.0,0,2,2303.1615608913035,0.0,8930.0,0.0,1,50802.855711422846,2
35,0.0,0,2,2358.618005522592,0.0,8940.0,0.0,1,49721.94388777555,2
35,0.0,0,2,2313.5755625201764,0.0,8940.0,0.0,1,50802.855711422846,2
29,0.0,0,1,3081.0469095988874,0.0,-2000.0,0.0,1,37831.91382765531,1
29,0.0,0,1,3079.369552804547,0.0,-2000.0,0.0,1,38912.825651302606,1
29,0.0,0,1,3085.259893754151,0.0,-2000.0,0.0,1,38912.825651302606,1
29,0.0,0,1,3076.160489120485,0.0,-2000.0,0.0,1,37831.91382765531,1
29,0.0,0,1,3085.6249857986195,0.0,-1000.0,0.0,1,37831.91382765531,1
47,0.0,0,1,6437.333880663254,0.0,208000.0,0.0,1,94039.32865731463,2
47,0.0,0,1,6397.5229810183255,0.0,212100.0,0.0,1,95120.24048096192,2
47,0.0,0,1,6461.3115829031685,0.0,214100.0,0.0,1,94039.32865731463,2
47,0.0,0,1,6379.816144198731,0.0,206100.0,0.0,1,95120.24048096192,2
47,0.0,0,1,6462.489560600519,0.0,197000.0,0.0,1,95120.24048096192,2
62,34000.0,0,1,13734.21922483479,155000.0,183710.0,34000.0,1,129709.41883767534,1
62,34000.0,0,1,12683.910091920168,153000.0,186890.0,34000.0,1,115657.56513026053,1
62,23000.0,0,1,13118.627867435149,186000.0,217230.0,23000.0,1,110253.00601202405,1
62,30000.0,0,1,12980.893338271411,180000.0,240970.0,30000.0,1,118900.3006012024,1
62,46000.0,0,1,12807.584754103256,158000.0,188900.0,46000.0,1,127547.59519038076,1
66,112000.0,0,1,7297.606028089351,137000.0,1537560.0,112000.0,1,118900.3006012024,1
66,112000.0,0,1,8588.491085462258,137000.0,1550460.0,112000.0,1,118900.3006012024,1
66,112000.0,0,1,6152.923064879322,137000.0,1538070.0,112000.0,1,118900.3006012024,1
66,112000.0,0,1,7367.452629333791,137000.0,1540960.0,112000.0,1,118900.3006012024,1
66,112000.0,0,1,6636.466191577619,137000.0,1524460.0,112000.0,1,118900.3006012024,1
52,230000.0,0,1,19886.28424071942,95000.0,113780.0,230000.0,1,129709.41883767534,1
52,230000.0,0,1,18596.607179312072,95000.0,116940.0,230000.0,1,129709.41883767534,1
52,230000.0,0,1,18643.930311099473,95000.0,120650.0,230000.0,1,129709.41883767534,1
52,230000.0,0,1,19035.823096011318,95000.0,116610.0,230000.0,1,129709.41883767534,1
52,230000.0,0,1,18406.140317413443,95000.0,118870.0,230000.0,1,129709.41883767534,1
43,120000.0,0,1,3158.5395929512874,80000.0,85901.0,120000.0,1,73502.00400801603,1
43,120000.0,0,1,3085.1569222920116,80000.0,85301.0,120000.0,1,73502.00400801603,1
43,120000.0,0,1,3035.5762806323596,80000.0,85401.0,120000.0,1,73502.00400801603,1
43,120000.0,0,1,3109.2192150136666,80000.0,85501.0,120000.0,1,73502.00400801603,1
43,120000.0,0,1,3012.109574973514,80000.0,86101.0,120000.0,1,73502.00400801603,1
39,0.0,0,1,9517.595736388943,0.0,10400.0,0.0,1,97282.06412825652,1
39,0.0,0,1,9527.254221138655,0.0,9400.0,0.0,1,97282.06412825652,1
39,0.0,0,1,9477.233388502706,0.0,10400.0,0.0,1,97282.06412825652,1
39,0.0,0,1,9393.634949511305,0.0,11400.0,0.0,1,97282.06412825652,1
39,0.0,0,1,9490.927892295818,0.0,11400.0,0.0,1,97282.06412825652,1
21,185000.0,0,1,8253.097413027708,100000.0,206400.0,185000.0,1,56207.41482965932,2
21,185000.0,0,1,8284.60186723053,100000.0,206400.0,185000.0,1,55126.503006012026,2
21,185000.0,0,1,8915.713908133064,100000.0,206400.0,185000.0,1,56207.41482965932,2
21,185000.0,0,1,8514.500005041535,100000.0,206400.0,185000.0,1,55126.503006012026,2
21,185000.0,0,1,9046.793285793396,100000.0,206400.0,185000.0,1,56207.41482965932,2
53,0.0,0,1,12519.03392633298,85000.0,233500.0,0.0,1,57288.32665330661,2
53,0.0,0,1,12047.971861843713,85000.0,259100.0,0.0,1,57288.32665330661,2
53,0.0,0,1,12064.211366591246,85000.0,233700.0,0.0,1,57288.32665330661,2
53,0.0,0,1,12311.18109821938,85000.0,231200.0,0.0,1,57288.32665330661,2
53,0.0,0,1,11923.73955435918,85000.0,272800.0,0.0,1,57288.32665330661,2
65,0.0,0,1,1697.4747190712037,0.0,570.0,0.0,0,46479.208416833666,2
65,0.0,0,1,1628.3714825556985,0.0,290.0,0.0,0,46479.208416833666,2
65,0.0,0,1,1635.4200614046854,0.0,1700.0,0.0,0,46479.208416833666,2
65,0.0,0,1,1709.8482478782232,0.0,360.0,0.0,0,46479.208416833666,2
65,0.0,0,1,1650.5815373515125,0.0,150.0,0.0,0,46479.208416833666,2
42,74000.0,0,1,1493.5956246398123,51000.0,6260.0,74000.0,1,113495.74148296592,1
42,76000.0,0,1,1419.6155001496013,64000.0,22750.0,76000.0,1,109172.09418837675,1
42,79000.0,0,1,1432.284025246559,64000.0,23740.0,79000.0,1,119981.2124248497,1
42,69000.0,0,1,1491.204145357592,71000.0,28930.0,69000.0,1,112414.82965931864,1
42,71000.0,0,1,1371.6383464555179,58000.0,21640.0,71000.0,1,114576.65330661323,1
40,0.0,0,1,116.80942378701221,500000.0,17940850.0,0.0,1,1189003.0060120241,1
40,0.0,0,1,124.76415350347267,500000.0,17937050.0,0.0,1,1178193.887775551,1
40,0.0,0,1,130.75207856099868,500000.0,17940850.0,0.0,1,1178193.887775551,1
40,0.0,0,1,124.9399661819098,500000.0,17959150.0,0.0,1,1178193.887775551,1
40,0.0,0,1,118.88830760032381,500000.0,17955150.0,0.0,1,1178193.887775551,1
37,176000.0,0,1,11518.064136701776,51000.0,166525.0,176000.0,1,135113.97795591183,1
37,176000.0,0,1,11257.245682943943,51000.0,155830.0,176000.0,1,135113.97795591183,1
37,176000.0,0,1,11089.578779100806,51000.0,166830.0,176000.0,1,136194.8897795591,1
37,176000.0,0,1,11351.224550865521,51000.0,174930.0,176000.0,1,135113.97795591183,1
37,176000.0,0,1,11010.388920031171,51000.0,161830.0,176000.0,1,135113.97795591183,1
61,0.0,0,1,1705.4406609235393,275000.0,5256000.0,0.0,1,222667.83567134268,1
61,0.0,0,1,1813.6590973843697,275000.0,5317000.0,0.0,1,222667.83567134268,1
61,0.0,0,1,1887.6314999574092,275000.0,5264000.0,0.0,1,222667.83567134268,1
61,0.0,0,1,1813.5141668563658,275000.0,5239000.0,0.0,1,222667.83567134268,1
61,0.0,0,1,1716.5882065892208,275000.0,5225000.0,0.0,1,222667.83567134268,1
24,0.0,0,2,3250.477804254503,0.0,-23700.0,0.0,1,30265.53106212425,2
24,0.0,0,2,3270.8073085376495,0.0,-23700.0,0.0,1,30265.53106212425,2
24,0.0,0,2,3220.87227797972,0.0,-23700.0,0.0,1,29184.619238476953,2
24,0.0,0,2,3332.1377827396864,0.0,-23700.0,0.0,1,29184.619238476953,2
24,0.0,0,2,3235.6570213030473,0.0,-23700.0,0.0,1,29184.619238476953,2
63,152000.0,0,1,9032.81854845399,333000.0,904750.0,152000.0,1,220506.0120240481,1
63,153000.0,0,1,9068.330774009552,332000.0,900450.0,153000.0,1,219425.1002004008,1
63,154000.0,0,1,9762.589840027566,331000.0,889450.0,154000.0,1,219425.1002004008,1
63,150000.0,0,1,9315.351634210034,335000.0,902750.0,150000.0,1,219425.1002004008,1
63,157000.0,0,1,9912.603641918153,328000.0,884350.0,157000.0,1,219425.1002004008,1
39,4000.0,0,2,6875.80946604421,14000.0,546300.0,4000.0,1,89715.68136272545,2
39,6900.0,0,2,9693.399754820219,10100.0,86800.0,6900.0,1,89715.68136272545,2
39,3200.0,0,2,9977.581777701385,14800.0,272000.0,3200.0,1,89715.68136272545,2
39,8500.0,0,2,9911.31652351074,9500.0,230300.0,8500.0,1,89715.68136272545,2
39,4200.0,0,2,9881.304925694487,12800.0,222800.0,4200.0,1,89715.68136272545,2
57,0.0,0,2,3287.94024755217,0.0,129440.0,0.0,1,81068.3867735471,2
57,0.0,0,2,3244.5147265176574,0.0,117490.0,0.0,1,81068.3867735471,2
57,0.0,0,2,3252.322216846589,0.0,202200.0,0.0,1,81068.3867735471,2
57,0.0,0,2,3272.54680905489,0.0,107710.0,0.0,1,81068.3867735471,2
57,0.0,0,2,3151.0224582594788,0.0,98710.0,0.0,1,81068.3867735471,2
49,0.0,0,1,2319.0350236040476,0.0,25800.0,0.0,1,75663.82765531063,1
49,0.0,0,1,2335.5376129922615,0.0,25900.0,0.0,1,75663.82765531063,1
49,0.0,0,1,2304.033698449677,0.0,24900.0,0.0,1,75663.82765531063,1
49,0.0,0,1,2352.3132260379757,0.0,25900.0,0.0,1,75663.82765531063,1
49,0.0,0,1,2303.9552837694455,0.0,25000.0,0.0,1,75663.82765531063,1
59,50000.0,0,1,9159.739937526118,217000.0,1047000.0,50000.0,1,108091.18236472947,1
59,50000.0,0,1,9188.375623526228,217000.0,1033000.0,50000.0,1,108091.18236472947,1
59,50000.0,0,1,9898.426604746692,217000.0,910000.0,50000.0,1,108091.18236472947,1
59,50000.0,0,1,9433.625549731556,217000.0,1012000.0,50000.0,1,108091.18236472947,1
59,50000.0,0,1,10047.740014637757,217000.0,1092000.0,50000.0,1,108091.18236472947,1
48,160000.0,0,1,14402.943306332858,190000.0,248010.0,160000.0,1,135113.97795591183,1
48,160000.0,0,1,13495.705569349177,190000.0,250005.0,160000.0,1,135113.97795591183,1
48,160000.0,0,1,13724.153922622489,190000.0,249010.0,160000.0,1,135113.97795591183,1
48,160000.0,0,1,14075.388037613917,190000.0,249005.0,160000.0,1,135113.97795591183,1
48,160000.0,0,1,13530.828086469151,190000.0,249010.0,160000.0,1,135113.97795591183,1
41,0.0,0,1,1546.5808621495612,0.0,68560.0,0.0,1,148084.91983967935,1
41,0.0,0,1,1594.9113811987945,0.0,51690.0,0.0,1,150246.74348697395,1
41,0.0,0,1,1546.0707084096844,0.0,82260.0,0.0,1,143761.27254509018,1
41,0.0,0,1,1582.0667968556768,0.0,52560.0,0.0,1,142680.36072144288,1
41,0.0,0,1,1558.1697701759306,0.0,112880.0,0.0,1,147004.00801603205,1
80,0.0,0,1,6210.984228440541,0.0,3129205.0,0.0,0,221586.9238476954,1
80,0.0,0,1,7339.90592864596,0.0,3129210.0,0.0,0,232396.04208416832,1
80,0.0,0,1,5189.216223918999,0.0,3129205.0,0.0,0,215101.45290581163,1
80,0.0,0,1,6308.63699541161,0.0,3129210.0,0.0,0,218344.1883767535,1
80,0.0,0,1,5609.115310212268,0.0,3129210.0,0.0,0,221586.9238476954,1
35,0.0,0,2,5439.418915833319,0.0,-56050.0,0.0,1,60531.0621242485,2
35,0.0,0,2,5321.445960337013,0.0,-56050.0,0.0,1,60531.0621242485,2
35,0.0,0,2,5360.616650682841,0.0,-55850.0,0.0,1,60531.0621242485,2
35,0.0,0,2,5359.012733062078,0.0,-56050.0,0.0,1,60531.0621242485,2
35,0.0,0,2,5298.265634040892,0.0,-56050.0,0.0,1,60531.0621242485,2
78,0.0,0,2,7686.080478234151,580000.0,1073890.0,0.0,0,45398.29659318637,2
78,0.0,0,2,7718.38372776351,580000.0,732890.0,0.0,0,42155.561122244486,2
78,0.0,0,2,8240.173836288828,580000.0,883900.0,0.0,0,49721.94388777555,2
78,0.0,0,2,7923.708306754704,580000.0,788900.0,0.0,0,42155.561122244486,2
78,0.0,0,2,8376.914143111579,580000.0,738890.0,0.0,0,43236.47294589179,2
60,0.0,0,1,762.783182622738,650000.0,25004000.0,0.0,1,953364.2284569138,1
60,0.0,0,1,765.2783003891878,650000.0,25011800.0,0.0,1,953364.2284569138,1
60,0.0,0,1,761.3480342945488,650000.0,24975700.0,0.0,1,953364.2284569138,1
60,0.0,0,1,770.5125465884639,650000.0,25014500.0,0.0,1,953364.2284569138,1
60,0.0,0,1,774.1992116849427,650000.0,25018000.0,0.0,1,953364.2284569138,1
84,0.0,0,2,2833.0638888795775,500000.0,4694300.0,0.0,1,306978.95791583165,2
84,0.0,0,2,3008.2101742028167,500000.0,4694300.0,0.0,1,308059.869739479,2
84,0.0,0,2,3108.725348685661,500000.0,4694300.0,0.0,1,308059.869739479,2
84,0.0,0,2,2990.79365787553,500000.0,4694300.0,0.0,1,309140.78156312625,2
84,0.0,0,2,2855.7606025598607,500000.0,4694300.0,0.0,1,308059.869739479,2
65,0.0,0,1,2866.18175162446,1500000.0,7498500.0,0.0,0,144842.18436873748,1
65,0.0,0,1,3043.375456584218,1500000.0,7479000.0,0.0,0,165379.50901803607,1
65,0.0,0,1,3145.065630249174,1500000.0,7467000.0,0.0,0,208615.98196392786,1
65,0.0,0,1,3025.7553452023044,1500000.0,7433830.0,0.0,0,198887.7755511022,1
65,0.0,0,1,2889.143784647301,1500000.0,7498200.0,0.0,0,317788.0761523046,1
47,0.0,0,1,1652.1483314732006,0.0,3400.0,0.0,1,31346.442885771543,1
47,0.0,0,1,1655.1306782865704,0.0,3740.0,0.0,1,32427.354709418836,1
47,0.0,0,1,1661.1450799354595,0.0,3840.0,0.0,1,31346.442885771543,1
47,0.0,0,1,1665.2750090573456,0.0,3940.0,0.0,1,31346.442885771543,1
47,0.0,0,1,1657.60944703682,0.0,3860.0,0.0,1,31346.442885771543,1
69,0.0,0,1,44.5493630630773,7590000.0,645352000.0,0.0,1,77652705.41082165,1
69,0.0,0,1,44.94681578510174,7840000.0,734306000.0,0.0,1,77296004.50901803,1
69,0.0,0,1,45.30035588680553,7810000.0,644560000.0,0.0,1,74928807.61523046,1
69,0.0,0,1,46.216008071370055,7850000.0,721160000.0,0.0,1,78203970.44088176,1
69,0.0,0,1,44.800550938200544,7870000.0,717500000.0,0.0,1,79101127.25450902,1
89,0.0,0,2,13270.593404548024,400000.0,559700.0,0.0,0,54802.229458917835,2
89,0.0,0,2,13916.530515290444,400000.0,541700.0,0.0,0,51559.493987975955,2
89,0.0,0,2,15087.66631696092,400000.0,588700.0,0.0,0,51559.493987975955,2
89,0.0,0,2,13731.080098863324,400000.0,627700.0,0.0,0,55883.14128256513,2
89,0.0,0,2,15323.510657882365,400000.0,599700.0,0.0,0,59125.876753507015,2
53,199000.0,38000,1,1835.0416045934846,1000.0,380960.0,199000.0,0,54045.59118236473,2
53,39000.0,7700,1,2211.840388612549,161000.0,580190.0,39000.0,0,99443.8877755511,2
53,39000.0,55000,1,2723.063081098267,161000.0,479760.0,39000.0,0,72421.09218436874,2
53,82000.0,42000,1,1874.869497220508,118000.0,609030.0,82000.0,0,91877.50501002005,2
53,32000.0,1080000,1,1665.5630671740084,168000.0,1646800.0,32000.0,0,112414.82965931864,2
67,0.0,0,1,2752.838029762248,0.0,935400.0,0.0,1,18375.501002004006,2
67,0.0,0,1,2750.3892528959577,0.0,968400.0,0.0,1,18375.501002004006,2
67,0.0,0,1,2980.3506266485056,0.0,1165400.0,0.0,1,16213.677354709418,2
67,0.0,0,1,2813.8639435541854,0.0,918400.0,0.0,1,18375.501002004006,2
67,0.0,0,1,3021.458676240579,0.0,1113400.0,0.0,1,19456.412825651303,2
31,0.0,0,1,1373.2579120110165,978000.0,1748800.0,0.0,1,70259.26853707415,2
31,0.0,0,1,1605.6652244385455,978000.0,1740800.0,0.0,1,59450.1503006012,2
31,0.0,0,1,1152.9846484973532,978000.0,1756900.0,0.0,1,59450.1503006012,2
31,0.0,0,1,1366.69669278592,978000.0,1748900.0,0.0,1,62692.885771543086,2
31,0.0,0,1,1240.0224794600315,978000.0,1728700.0,0.0,1,65935.62124248497,2
58,270000.0,0,1,232.819402454077,330000.0,960000.0,270000.0,1,286441.6332665331,1
58,270000.0,0,1,241.4167769713973,330000.0,958000.0,270000.0,1,286441.6332665331,1
58,270000.0,0,1,247.97204090063337,330000.0,957000.0,270000.0,1,286441.6332665331,1
58,270000.0,0,1,247.6394774820999,330000.0,963000.0,270000.0,1,286441.6332665331,1
58,270000.0,0,1,249.57432312284286,330000.0,959000.0,270000.0,1,286441.6332665331,1
43,0.0,0,1,1882.7097679447477,0.0,7200.0,0.0,1,72421.09218436874,2
43,0.0,0,1,1874.880849698477,0.0,7300.0,0.0,1,71340.18036072144,2
43,0.0,0,1,1847.9003153188198,0.0,7300.0,0.0,1,71340.18036072144,2
43,0.0,0,1,1901.8915961948958,0.0,7200.0,0.0,1,72421.09218436874,2
43,0.0,0,1,1851.6678085970786,0.0,7300.0,0.0,1,71340.18036072144,2
77,0.0,0,1,7.285044298637483,25130000.0,1433345000.0,0.0,0,453258755.01002,1
77,0.0,0,1,7.301398369232446,26220000.0,1429189000.0,0.0,0,434050951.90380764,1
77,0.0,0,1,7.3699473383008485,25630000.0,1432256000.0,0.0,0,446957039.0781563,1
77,0.0,0,1,7.5009577384461625,25050000.0,1482471000.0,0.0,0,458230949.3987976,1
77,0.0,0,1,7.321322660485284,24970000.0,1513381000.0,0.0,0,446600338.1763527,1
73,0.0,0,1,12489.281749926886,0.0,1686000.0,0.0,1,171324.52404809618,2
73,0.0,0,1,15222.86299863659,0.0,1686000.0,0.0,1,171756.8887775551,2
73,0.0,0,1,10296.941343485509,0.0,1686000.0,0.0,1,172189.25350701401,2
73,0.0,0,1,13056.377149239639,0.0,1686000.0,0.0,1,172405.43587174348,2
73,0.0,0,1,11356.17180202316,0.0,1686000.0,0.0,1,174026.80360721442,2
43,0.0,0,1,1744.9793728867414,0.0,6300.0,0.0,1,28103.70741482966,2
43,0.0,0,1,1743.437260707417,0.0,6300.0,0.0,1,27022.795591182366,2
43,0.0,0,1,1748.8232849319952,0.0,6300.0,0.0,1,27022.795591182366,2
43,0.0,0,1,1741.3658299825688,0.0,6300.0,0.0,1,27022.795591182366,2
43,0.0,0,1,1747.9364219716542,0.0,6300.0,0.0,1,27022.795591182366,2
27,300000.0,0,1,3290.1898355455583,78000.0,360300.0,300000.0,1,162136.7735470942,1
27,300000.0,0,1,3299.698296569786,78000.0,366200.0,300000.0,1,163217.68537074147,1
27,300000.0,0,1,3558.017353711515,78000.0,362530.0,300000.0,1,163217.68537074147,1
27,300000.0,0,1,3389.0930368498484,78000.0,368600.0,300000.0,1,162136.7735470942,1
27,300000.0,0,1,3610.9418867843533,78000.0,360950.0,300000.0,1,163217.68537074147,1
43,22000.0,0,1,5139.681005877646,1000.0,26820.0,22000.0,1,75663.82765531063,1
43,22000.0,0,1,4915.196186909914,1000.0,27410.0,22000.0,1,74582.91583166333,1
43,22000.0,0,1,4872.74287512307,1000.0,30220.0,22000.0,1,74582.91583166333,1
43,22000.0,0,1,4948.582123588922,1000.0,27930.0,22000.0,1,73502.00400801603,1
43,22000.0,0,1,4825.504843316592,1000.0,24420.0,22000.0,1,73502.00400801603,1
69,0.0,0,1,2934.3868735596097,0.0,4444000.0,0.0,1,154570.39078156312,2
69,0.0,0,1,8076.737560137114,0.0,1824000.0,0.0,1,154570.39078156312,2
69,0.0,0,1,5824.225679467365,0.0,3000000.0,0.0,1,154570.39078156312,2
69,0.0,0,1,3100.3046866945388,0.0,4678000.0,0.0,1,154570.39078156312,2
69,0.0,0,1,6270.124208725718,0.0,2604000.0,0.0,1,154570.39078156312,2
54,40000.0,0,1,11472.50746577768,384000.0,829800.0,40000.0,1,284279.8096192385,1
54,40000.0,0,1,11517.92662041372,384000.0,942200.0,40000.0,1,284279.8096192385,1
54,40000.0,0,1,12404.838021231031,384000.0,1158500.0,40000.0,1,284279.8096192385,1
54,40000.0,0,1,11834.462908387406,384000.0,987600.0,40000.0,1,284279.8096192385,1
54,40000.0,0,1,12595.972999598207,384000.0,882200.0,40000.0,1,284279.8096192385,1
58,0.0,0,1,7.717830314416209,28340000.0,398170000.0,0.0,1,110847507.51503006,1
58,0.0,0,1,7.599809390939174,28100000.0,383939900.0,0.0,1,111020453.40681362,1
58,0.0,0,1,7.670936988477161,23550000.0,384670500.0,0.0,1,110847507.51503006,1
58,0.0,0,1,7.807779908200627,24640000.0,379928000.0,0.0,1,111020453.40681362,1
58,0.0,0,1,7.758365429364757,26290000.0,369701000.0,0.0,1,110847507.51503006,1
46,491000.0,0,1,3251.2104102787503,759000.0,2633830.0,491000.0,1,273470.69138276554,1
46,491000.0,0,1,3565.724186355887,759000.0,2629840.0,491000.0,1,273470.69138276554,1
46,490000.0,0,1,3867.1421908901902,760000.0,2635130.0,490000.0,1,272389.7795591182,1
46,491000.0,0,1,3467.06890534998,759000.0,2658230.0,491000.0,1,272389.7795591182,1
46,490000.0,0,1,3351.4702897802586,760000.0,2657730.0,490000.0,1,273470.69138276554,1
56,390000.0,0,1,2979.381081480215,334000.0,538300.0,390000.0,1,190240.48096192384,1
56,390000.0,0,1,3000.0805112949065,334000.0,539300.0,390000.0,1,190240.48096192384,1
56,390000.0,0,1,3099.7537460734884,334000.0,538300.0,390000.0,1,189159.56913827657,1
56,390000.0,0,1,3100.5246976398953,334000.0,538300.0,390000.0,1,190240.48096192384,1
56,390000.0,0,1,3181.8735017756007,334000.0,538300.0,390000.0,1,189159.56913827657,1
39,0.0,0,1,6046.071931441022,0.0,10800.0,0.0,1,23780.06012024048,1
39,0.0,0,1,6151.28835345066,0.0,8800.0,0.0,1,23780.06012024048,1
39,0.0,0,1,6073.50334036238,0.0,9800.0,0.0,1,23780.06012024048,1
39,0.0,0,1,6107.233955895145,0.0,9800.0,0.0,1,23780.06012024048,1
39,0.0,0,1,6088.187081101078,0.0,8800.0,0.0,1,23780.06012024048,1
50,0.0,0,1,47.996510102285114,1670000.0,47135000.0,0.0,1,9782252.004008016,1
50,0.0,0,1,47.042606345652466,1680000.0,48165000.0,0.0,1,9890343.186372746,1
50,0.0,0,1,47.148939812284425,1570000.0,45746000.0,0.0,1,9684969.93987976,1
50,0.0,0,1,47.705470579353275,1650000.0,44402000.0,0.0,1,9684969.93987976,1
50,0.0,0,1,48.81182820490368,1620000.0,46959000.0,0.0,1,9879534.068136273,1
38,214000.0,0,1,13184.691363379123,187000.0,263060.0,214000.0,1,151327.65531062125,1
38,215000.0,0,1,12546.535949978974,209000.0,281650.0,215000.0,1,151327.65531062125,1
38,216000.0,0,1,12551.965410852566,186000.0,256440.0,216000.0,1,151327.65531062125,1
38,210000.0,0,1,12912.59150993197,224000.0,298430.0,210000.0,1,151327.65531062125,1
38,219000.0,0,1,12431.530371945171,214000.0,289350.0,219000.0,1,151327.65531062125,1
80,0.0,0,2,7310.9468965084525,0.0,130.0,0.0,0,14051.85370741483,2
80,0.0,0,2,7347.353261526769,0.0,120.0,0.0,0,14051.85370741483,2
80,0.0,0,2,7239.725420476486,0.0,130.0,0.0,0,14051.85370741483,2
80,0.0,0,2,7355.439957536544,0.0,130.0,0.0,0,12970.941883767535,2
80,0.0,0,2,7257.374961171244,0.0,130.0,0.0,0,12970.941883767535,2
30,0.0,0,1,2192.0514231168727,0.0,12350.0,0.0,1,36751.00200400801,1
30,0.0,0,1,2197.7807327875403,0.0,15050.0,0.0,1,36751.00200400801,1
30,0.0,0,1,2165.849998735208,0.0,16450.0,0.0,1,36751.00200400801,1
30,0.0,0,1,2189.8877258141865,0.0,14250.0,0.0,1,36751.00200400801,1
30,0.0,0,1,2177.6312134511813,0.0,17320.0,0.0,1,36751.00200400801,1
65,0.0,0,1,49.675758813241515,2530000.0,114738800.0,0.0,1,2388815.130260521,1
65,0.0,0,1,50.485981114248474,2250000.0,120757700.0,0.0,1,2399624.248496994,1
65,0.0,0,1,50.84658994141111,2250000.0,126478900.0,0.0,1,2507715.4308617236,1
65,0.0,0,1,51.84775564913515,2020000.0,120951400.0,0.0,1,2410433.3667334667,1
65,0.0,0,1,50.01774973482917,2310000.0,126510600.0,0.0,1,2540142.785571142,1
53,0.0,0,2,7459.170575175723,0.0,9520.0,0.0,1,21618.236472945893,2
53,0.0,0,2,7255.976156123846,0.0,9630.0,0.0,1,21618.236472945893,2
53,0.0,0,2,7412.660247847521,0.0,9630.0,0.0,1,21618.236472945893,2
53,0.0,0,2,7425.598267763109,0.0,9640.0,0.0,1,21618.236472945893,2
53,0.0,0,2,7366.218396959986,0.0,9520.0,0.0,1,21618.236472945893,2
40,78000.0,0,1,5386.954662261255,22000.0,154700.0,78000.0,1,211858.71743486973,1
40,47000.0,0,1,5157.905323682813,53000.0,202700.0,47000.0,1,103767.53507014028,1
40,30000.0,0,1,5116.207499734747,70000.0,192700.0,30000.0,1,210777.80561122246,1
40,50000.0,0,1,5136.127821478547,50000.0,192860.0,50000.0,1,189159.56913827657,1
40,45000.0,0,1,5070.285766763713,55000.0,202200.0,45000.0,1,137275.8016032064,1
79,0.0,0,1,7.285044298637483,7510000.0,1211146000.0,0.0,0,174886236.5981964,1
79,0.0,0,1,7.301398369232446,7450000.0,1228875000.0,0.0,0,152240161.0721443,1
79,0.0,0,1,7.3699473383008485,7490000.0,1240346000.0,0.0,0,162041653.30661324,1
79,0.0,0,1,7.5009577384461625,7270000.0,1189024000.0,0.0,0,157720167.83567134,1
79,0.0,0,1,7.321322660485284,7890000.0,1167606000.0,0.0,0,162025980.08517033,1
56,91000.0,0,1,12765.691774298137,141000.0,215970.0,47000.0,1,88634.76953907816,1
56,94000.0,0,1,11937.417315056282,122000.0,198470.0,47000.0,1,88634.76953907816,1
56,94000.0,0,1,12289.627531882537,137000.0,216380.0,47000.0,1,98362.9759519038,1
56,96000.0,0,1,12293.177375064017,134000.0,213980.0,46000.0,1,97282.06412825652,1
56,95000.0,0,1,12138.70999462564,134000.0,207770.0,47000.0,1,101605.71142284569,1
53,1960000.0,0,1,11.873560026927347,2440000.0,13999000.0,1960000.0,1,2648233.967935872,1
53,1960000.0,0,1,12.711853129451235,2440000.0,14409000.0,1960000.0,1,2648233.967935872,1
53,1960000.0,0,1,13.303699641325304,2440000.0,14659000.0,1960000.0,1,2659043.0861723446,1
53,1960000.0,0,1,12.73139270597078,2440000.0,13929000.0,1960000.0,1,2648233.967935872,1
