AGE_HEAD,AGE_WIFE,BEHIND_ON_MORTGAGE,BEST_INCOME,CC_ANNUAL_2018,CC_WEEKLY_2018,DEFAULT,DRMI,DRMI_COMMON,DRMI_COMMON_W,DRMI_W,DSV_ANNUAL,DSV_ANNUAL_W,DSV_COMMON,DSV_COMMON_W,DSV_FULL,DSV_FULL_W,DTI_PROXY,DTI_PROXY_V2,DTI_PROXY_W,EAD,FAMILY_ID,FAMILY_INCOME,FORECLOSURE,HAS_MORTGAGE,HEAD_EMPLOY_MENTION1,HEAD_EMPLOY_MENTION2,HEAD_EMPLOY_MENTION3,HOME_VALUE,HOME_VALUE_W,IS_HOMEMAKER,LOG_DRMI_COMMON,LOG_DSV_COMMON,LOG_HOME_VALUE,LOG_MORTGAGE_BALANCE,LOG_WIFE_WAGES_SALARY_RAW,LTV,LTV_W,MARITAL_STATUS,MONTHLY_INCOME,MORTGAGE_BALANCE,MORTGAGE_BALANCE_W,MORTGAGE_PAYMENT_MO,N_CHILDREN,OWN_RENT,RE_BUFFER,STATE,WIFE_EMPLOY_MENTION1,WIFE_EMPLOY_MENTION2,WIFE_EMPLOY_MENTION3,WIFE_HAS_WAGES,WIFE_HRS_ADULT_CARE,WIFE_HRS_ADULT_CARE_W,WIFE_HRS_CHILDCARE,WIFE_HRS_CHILDCARE_W,WIFE_HRS_HOUSEWORK,WIFE_HRS_HOUSEWORK_W,WIFE_WAGES_SALARY_RAW,WIFE_WAGES_SALARY_RAW_W,YEAR
45.0,35.0,5,,,,0.0,1.0484329588014982,0.7024479400749064,0.7024479400749064,1.0484329588014982,55986.32000000001,55986.32000000001,37510.72,37510.72,55986.32000000001,55986.32000000001,,,,267000.0,7534.0,0,0,1,1.0,0,0,275000.0,275000.0,0,0.5320671800570561,10.532408696463468,12.524530013005734,12.495007682693725,0.0,0.9709090909090908,0.9709090909090908,1,0.0,267000.0,267000.0,1700,3,1,55986.32000000001,9,1.0,0,0,5,0.0,0.0,30.0,30.0,14.0,14.0,0.0,0.0,2019
40.0,43.0,5,120000.0,8823.1,169.675,0.0,1.3216813559322034,0.9063570621468928,0.9063570621468928,1.3216813559322034,46787.52,46787.52,32085.04,32085.04,46787.52,46787.52,,0.1589,,177000.0,7537.0,0,0,1,1.0,0,0,350000.0,350000.0,0,0.6451941235456501,10.376176323559871,12.765691290604371,12.08391066125752,11.695255355062796,0.5057142857142857,0.5057142857142857,1,0.0,177000.0,177000.0,1589,2,1,46787.52,42,1.0,0,0,1,0.0,0.0,30.0,30.0,8.0,8.0,120000.0,120000.0,2019
40.0,41.0,5,80000.0,3427.9700000000007,65.92250000000001,0.0,0.9391200000000002,0.6133771428571428,0.6133771428571428,0.9391200000000002,65738.40000000001,65738.40000000001,42936.4,42936.4,65738.40000000001,65738.40000000001,,0.3,,350000.0,7543.0,0,0,1,1.0,0,0,475000.0,475000.0,0,0.4783295863552677,10.667498519995473,13.07107218827772,12.765691290604371,11.289794413577894,0.7368421052631579,0.7368421052631579,1,0.0,350000.0,350000.0,2000,2,1,65738.40000000001,22,1.0,0,0,1,0.0,0.0,30.0,30.0,20.0,20.0,80000.0,80000.0,2019
39.0,38.0,5,,12255.23,235.6775,0.0,1.355976,1.1703199999999998,1.1703199999999998,1.355976,88138.44,88138.44,76070.79999999999,76070.79999999999,88138.44,88138.44,,,,325000.0,7549.0,0,0,1,1.0,0,0,1000000.0,1000000.0,0,0.7748746221181972,11.239432910127592,13.815511557963774,12.691583538230216,,0.325,0.325,1,0.0,325000.0,325000.0,1650,3,1,88138.44,4,1.0,0,0,1,0.0,0.0,70.0,70.0,20.0,20.0,,,2019
66.0,70.0,5,,8495.24,163.37,0.0,0.3744675324675324,0.1745151515151515,0.1745151515151515,0.3744675324675324,17300.399999999998,17300.399999999998,8062.6,8062.6,17300.399999999998,17300.399999999998,,,,231000.0,7551.0,0,0,1,1.0,0,0,500000.0,500000.0,0,0.1608554254296632,8.995115385906269,13.122365377402328,12.35017731849889,0.0,0.462,0.462,1,0.0,231000.0,231000.0,2396,0,1,17300.399999999998,20,4.0,0,0,5,0.0,0.0,1.0,1.0,8.0,8.0,0.0,0.0,2019
56.0,54.0,5,45000.0,12255.23,235.6775,0.0,1.82806,0.45214,0.45214,1.82806,18280.6,18280.6,4521.400000000001,4521.400000000001,18280.6,18280.6,,0.2933333333333333,,50000.0,7556.0,0,0,1,1.0,0,0,550000.0,550000.0,0,0.3730383304873995,8.416798105361082,13.21767537538882,10.819798284210286,10.714439990727769,0.0909090909090909,0.0909090909090909,1,0.0,50000.0,50000.0,1100,0,1,18280.6,4,1.0,0,0,1,0.0,0.0,0.0,0.0,5.0,5.0,45000.0,45000.0,2019
56.0,54.0,5,24000.0,7269.340000000001,139.79500000000002,0.0,2.745241379310345,0.7795517241379312,0.7795517241379312,2.745241379310345,31844.800000000003,31844.800000000003,9042.8,9042.8,31844.800000000003,31844.800000000003,,0.384,,58000.0,7557.0,0,0,1,1.0,0,0,350000.0,350000.0,0,0.5763614922149334,9.10983471904454,12.765691290604371,10.968215530759236,10.085850775128716,0.1657142857142857,0.1657142857142857,1,0.0,58000.0,58000.0,768,0,1,31844.800000000003,32,1.0,0,0,1,0.0,0.0,0.0,0.0,10.0,10.0,24000.0,24000.0,2019
34.0,34.0,5,32000.0,3427.9700000000007,65.92250000000001,0.0,0.94393,0.8865999999999999,0.8865999999999999,0.94393,45308.64,45308.64,42556.8,42556.8,45308.64,45308.64,,0.606375,,240000.0,7559.0,0,0,1,1.0,0,0,250000.0,250000.0,0,0.6347762672336157,10.658618430950138,12.429220196836384,12.388398368982116,10.373522431293592,0.96,0.96,1,0.0,240000.0,240000.0,1617,1,1,45308.64,22,1.0,0,0,1,0.0,0.0,35.0,35.0,15.0,15.0,32000.0,32000.0,2019
27.0,28.0,5,25000.0,7633.6,146.8,0.0,1.4653384615384617,1.247846153846154,1.247846153846154,1.4653384615384617,49528.44,49528.44,42177.2,42177.2,49528.44,49528.44,,0.5279999999999999,,169000.0,7561.0,0,0,1,1.0,0,0,180000.0,180000.0,0,0.809972492788356,10.649658778868991,12.100717685412471,12.037659911047468,10.12667110305036,0.9388888888888888,0.9388888888888888,1,0.0,169000.0,169000.0,1100,1,1,49528.44,25,1.0,0,0,1,0.0,0.0,40.0,40.0,10.0,10.0,25000.0,25000.0,2019
54.0,36.0,5,60000.0,12255.23,235.6775,0.0,1.5900516666666669,1.2051433333333337,1.2051433333333337,1.5900516666666669,38161.240000000005,38161.240000000005,28923.44,28923.44,38161.240000000005,38161.240000000005,,0.2044,,120000.0,7566.0,0,0,1,1.0,0,0,420000.0,420000.0,0,0.7907925105654449,10.272442191459596,12.948012371209098,11.695255355062796,11.002116507732016,0.2857142857142857,0.2857142857142857,1,0.0,120000.0,120000.0,1022,1,1,38161.240000000005,4,1.0,0,0,1,0.0,0.0,24.0,24.0,10.0,10.0,60000.0,60000.0,2019
36.0,30.0,5,60000.0,5655.0,108.75,0.0,6.61856,5.433628571428571,5.433628571428571,6.61856,46329.92,46329.92,38035.4,38035.4,46329.92,46329.92,,0.0776,,35000.0,7567.0,0,0,1,1.0,0,0,65000.0,65000.0,0,1.86153869812163,10.546298874956967,11.082157933374816,10.463131911491969,11.002116507732016,0.5384615384615384,0.5384615384615384,1,0.0,35000.0,35000.0,388,3,1,46329.92,15,1.0,0,0,1,0.0,0.0,35.0,35.0,10.0,10.0,60000.0,60000.0,2019
41.0,36.0,5,76000.0,,,0.0,1.5375020408163265,1.1657551020408166,1.1657551020408166,1.5375020408163265,45202.56,45202.56,34273.200000000004,34273.200000000004,45202.56,45202.56,,0.1736842105263158,,147000.0,7576.0,0,0,1,1.0,0,0,200000.0,200000.0,0,0.7727690775700851,10.44214816353084,12.206077645517674,11.898194668458824,11.23850177707664,0.735,0.735,1,0.0,147000.0,147000.0,1100,3,1,45202.56,13,1.0,0,0,1,0.0,0.0,25.0,25.0,15.0,15.0,76000.0,76000.0,2019
38.0,34.0,5,20000.0,9334.0,179.5,0.0,2.7496560000000003,2.1088600000000004,2.1088600000000004,2.7496560000000003,27496.560000000005,27496.560000000005,21088.6,21088.6,27496.560000000005,27496.560000000005,,0.21,,50000.0,7586.0,0,0,1,1.0,0,0,135000.0,135000.0,0,1.1342560995062618,9.956535306958202,11.81303746480054,10.819798284210286,9.90353755128617,0.3703703703703703,0.3703703703703703,1,0.0,50000.0,50000.0,350,2,1,27496.560000000005,21,1.0,6,0,1,0.0,0.0,20.0,20.0,5.0,5.0,20000.0,20000.0,2019
32.0,29.0,5,55000.0,9768.98,187.865,0.0,0.97082,0.6517999999999999,0.6517999999999999,0.97082,50482.64,50482.64,33893.6,33893.6,50482.64,50482.64,,0.24,,260000.0,7593.0,0,0,1,1.0,0,0,575000.0,575000.0,0,0.5018656023944795,10.43101098864482,13.26212705890841,12.468440756144114,10.915106645867503,0.4521739130434782,0.4521739130434782,1,0.0,260000.0,260000.0,1100,2,1,50482.64,18,1.0,0,0,1,0.0,0.0,30.0,30.0,10.0,10.0,55000.0,55000.0,2019
74.0,72.0,5,18000.0,,,0.0,0.2405342105263158,0.0594921052631579,0.0594921052631579,0.2405342105263158,18280.6,18280.6,4521.400000000001,4521.400000000001,18280.6,18280.6,,1.4,,380000.0,7598.0,0,0,1,4.0,0,0,500000.0,500000.0,0,0.0577896473187079,8.416798105361082,13.122365377402328,12.847929163278051,9.798182590890704,0.76,0.76,1,0.0,380000.0,380000.0,2100,0,1,18280.6,9,1.0,0,0,1,0.0,0.0,0.0,0.0,5.0,5.0,18000.0,18000.0,2019
63.0,63.0,5,35000.0,,,0.0,2.1447688888888887,1.625057777777778,1.625057777777778,2.1447688888888887,19302.92,19302.92,14625.52,14625.52,19302.92,19302.92,,0.96,,45000.0,7603.0,0,0,1,1.0,0,0,700000.0,700000.0,0,0.9651029063833684,9.590591598323472,13.45883704259595,10.714439990727769,10.463131911491969,0.0642857142857142,0.0642857142857142,1,0.0,45000.0,45000.0,2800,0,1,19302.92,29,1.0,0,0,1,5.0,5.0,4.0,4.0,6.0,6.0,35000.0,35000.0,2019
42.0,41.0,5,49000.0,5376.8,103.4,0.0,11.793750724637682,11.001768115942028,11.001768115942028,11.793750724637682,162753.76,162753.76,151824.4,151824.4,162753.76,162753.76,,0.1395918367346938,,69000.0,7607.0,0,0,1,1.0,0,0,130000.0,130000.0,0,2.4850539819292563,11.930486455374524,11.775297421715829,11.141876276228,10.799595985047786,0.5307692307692308,0.5307692307692308,1,0.0,69000.0,69000.0,570,2,1,162753.76,39,1.0,0,0,1,0.0,0.0,168.0,168.0,14.0,14.0,49000.0,49000.0,2019
50.0,49.0,5,92000.0,13757.38,264.565,0.0,2.877052941176471,2.3355647058823528,2.3355647058823528,2.877052941176471,58691.880000000005,58691.880000000005,47645.52,47645.52,58691.880000000005,58691.880000000005,,0.1760869565217391,,102000.0,7608.0,0,0,1,1.0,0,0,500000.0,500000.0,0,1.2046419921345268,10.771564873886486,13.122365377402328,11.53273789613992,11.429554725537322,0.204,0.204,1,0.0,102000.0,102000.0,1350,1,1,58691.880000000005,37,1.0,0,0,1,4.0,4.0,30.0,30.0,20.0,20.0,92000.0,92000.0,2019
40.0,37.0,5,52000.0,,,0.0,0.5407760368663594,0.3297207373271889,0.3297207373271889,0.5407760368663594,23469.68,23469.68,14309.88,14309.88,23469.68,23469.68,,0.3147692307692308,,217000.0,7612.0,0,0,1,1.0,0,0,300000.0,300000.0,0,0.284968948252025,9.56877536611745,12.611541086966117,12.28765724080691,10.859018228147889,0.7233333333333334,0.7233333333333334,1,0.0,217000.0,217000.0,1364,1,1,23469.68,13,1.0,0,0,1,0.0,0.0,14.0,14.0,3.0,3.0,52000.0,52000.0,2019
33.0,30.0,5,,9334.0,179.5,0.0,3.883915454545455,3.779383636363636,3.779383636363636,3.883915454545455,170892.28,170892.28,166292.87999999998,166292.87999999998,170892.28,170892.28,,,,220000.0,7618.0,0,0,1,1.0,0,0,265000.0,265000.0,1,1.564311591821627,12.02151186354173,12.487488878546143,12.301387370778713,0.0,0.8301886792452831,0.8301886792452831,1,0.0,220000.0,220000.0,1222,2,1,170892.28,21,6.0,0,0,5,0.0,0.0,168.0,168.0,30.0,30.0,0.0,0.0,2019
53.0,52.0,5,,5112.38,98.315,0.0,3.106890756302521,2.3306050420168067,2.3306050420168067,3.106890756302521,73944.00000000001,73944.00000000001,55468.4,55468.4,73944.00000000001,73944.00000000001,,,,119000.0,7621.0,0,0,1,1.0,0,0,200000.0,200000.0,0,1.2031539817872838,10.923586796333128,12.206077645517674,11.686887175419702,0.0,0.595,0.595,1,0.0,119000.0,119000.0,1000,0,1,73944.00000000001,3,3.0,6,0,5,10.0,10.0,20.0,20.0,30.0,30.0,0.0,0.0,2019
66.0,69.0,5,110000.0,8495.24,163.37,0.0,0.7554921739130435,0.275215652173913,0.275215652173913,0.7554921739130435,17376.32,17376.32,6329.96,6329.96,17376.32,17376.32,,0.0654545454545454,,115000.0,7628.0,0,0,1,1.0,0,0,750000.0,750000.0,0,0.24311530326794,8.753207162406966,13.527829818844936,11.652696102959752,11.60824473564232,0.1533333333333333,0.1533333333333333,1,0.0,115000.0,115000.0,600,0,1,17376.32,20,1.0,0,0,1,0.0,0.0,0.0,0.0,7.0,7.0,110000.0,110000.0,2019
46.0,47.0,5,40000.0,12255.23,235.6775,0.0,0.5906085714285715,0.4277371428571428,0.4277371428571428,0.5906085714285715,33074.08,33074.08,23953.28,23953.28,33074.08,33074.08,,0.5036999999999999,,280000.0,7629.0,0,0,1,6.0,0,0,350000.0,350000.0,0,0.356090773344311,10.083902292509856,12.765691290604371,12.54254845357358,10.59665973278358,0.8,0.8,1,0.0,280000.0,280000.0,1679,5,1,33074.08,4,1.0,6,0,1,0.0,0.0,18.0,18.0,10.0,10.0,40000.0,40000.0,2019
70.0,66.0,5,20000.0,6804.2,130.85,0.0,0.4370773333333333,0.2745831111111111,0.2745831111111111,0.4370773333333333,19668.48,19668.48,12356.24,12356.24,19668.48,19668.48,,0.72,,225000.0,7632.0,0,0,1,1.0,0,0,435000.0,435000.0,0,0.2426191534659355,9.421997405105436,12.983103608918752,12.323860125621126,9.90353755128617,0.5172413793103449,0.5172413793103449,1,0.0,225000.0,225000.0,1200,0,1,19668.48,48,1.0,0,0,1,0.0,0.0,4.0,4.0,10.0,10.0,20000.0,20000.0,2019
72.0,70.0,5,,6674.2,128.35,0.0,2.7019473684210524,2.219852631578948,2.219852631578948,2.7019473684210524,51337.0,51337.0,42177.2,42177.2,51337.0,51337.0,,,,95000.0,7634.0,0,0,1,4.0,0,0,315000.0,315000.0,0,1.169335591918606,10.649658778868991,12.660331092405906,11.461642696843066,0.0,0.3015873015873015,0.3015873015873015,1,0.0,95000.0,95000.0,1065,0,1,51337.0,41,4.0,0,0,5,0.0,0.0,40.0,40.0,10.0,10.0,0.0,0.0,2019
68.0,55.0,5,28000.0,8823.1,169.675,0.0,0.4132666666666666,0.1739,0.1739,0.4132666666666666,6446.96,6446.96,2712.84,2712.84,6446.96,6446.96,,0.4662857142857142,,78000.0,7640.0,0,0,1,1.0,4,0,319000.0,319000.0,0,0.1603315389023394,7.906119885082924,12.672949516558306,11.264476926102368,10.239995502805316,0.2445141065830721,0.2445141065830721,1,0.0,78000.0,78000.0,1088,0,1,6446.96,42,1.0,0,0,1,0.0,0.0,0.0,0.0,3.0,3.0,28000.0,28000.0,2019
67.0,60.0,5,,12255.23,235.6775,0.0,2.543684,0.45214,0.45214,2.543684,25436.84,25436.84,4521.400000000001,4521.400000000001,25436.84,25436.84,,,,50000.0,7645.0,0,0,1,5.0,0,0,200000.0,200000.0,1,0.3730383304873995,8.416798105361082,12.206077645517674,10.819798284210286,0.0,0.25,0.25,1,0.0,50000.0,50000.0,686,0,1,25436.84,4,6.0,0,0,5,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,2019
31.0,31.0,5,103000.0,9334.0,179.5,0.0,0.7569877192982456,0.3966140350877193,0.3966140350877193,0.7569877192982456,17259.32,17259.32,9042.8,9042.8,17259.32,17259.32,,0.1106796116504854,,114000.0,7646.0,0,0,1,1.0,0,0,210000.0,210000.0,0,0.334050760847811,9.10983471904454,12.25486757159303,11.643962499267984,11.542493975902508,0.5428571428571428,0.5428571428571428,1,0.0,114000.0,114000.0,950,0,1,17259.32,21,1.0,0,0,1,0.0,0.0,0.0,0.0,10.0,10.0,103000.0,103000.0,2019
67.0,62.0,5,56000.0,6804.2,130.85,0.0,0.6913078651685394,0.2540112359550562,0.2540112359550562,0.6913078651685394,24610.56,24610.56,9042.8,9042.8,24610.56,24610.56,,0.2035714285714285,,178000.0,7647.0,0,0,1,1.0,0,0,265000.0,265000.0,0,0.2263474022623389,9.10983471904454,12.487488878546143,12.08954444723597,10.933124826700707,0.6716981132075471,0.6716981132075471,1,0.0,178000.0,178000.0,950,0,1,24610.56,48,1.0,0,0,1,0.0,0.0,0.0,0.0,10.0,10.0,56000.0,56000.0,2019
81.0,77.0,5,,8495.24,163.37,0.0,3.0240166666666672,2.2607,2.2607,3.0240166666666672,36288.2,36288.2,27128.4,27128.4,36288.2,36288.2,,,,60000.0,7652.0,0,0,1,1.0,0,0,500000.0,500000.0,1,1.1819418962551138,10.208373289669389,13.122365377402328,11.002116507732016,0.0,0.12,0.12,1,0.0,60000.0,60000.0,1000,0,1,36288.2,20,6.0,0,0,5,0.0,0.0,0.0,0.0,30.0,30.0,0.0,0.0,2019
64.0,64.0,5,4500.0,10698.09,205.7325,0.0,1.2249487804878052,0.3859731707317073,0.3859731707317073,1.2249487804878052,20089.160000000003,20089.160000000003,6329.96,6329.96,20089.160000000003,20089.160000000003,,2.0,,82000.0,7656.0,0,0,1,4.0,0,0,350000.0,350000.0,0,0.3264025432439253,8.753207162406966,12.765691290604371,11.31448672129398,8.412054873292933,0.2342857142857143,0.2342857142857143,1,0.0,82000.0,82000.0,1109,0,1,20089.160000000003,27,4.0,0,0,1,0.0,0.0,0.0,0.0,7.0,7.0,4500.0,4500.0,2019
47.0,46.0,5,32000.0,11700.0,225.0,0.0,1.87808,1.23404,1.23404,1.87808,24415.04,24415.04,16042.52,16042.52,24415.04,24415.04,,0.245625,,65000.0,7662.0,0,0,1,1.0,0,0,192000.0,192000.0,0,0.8038116055896689,9.683060308716149,12.165255859329688,11.082157933374816,10.373522431293592,0.3385416666666667,0.3385416666666667,1,0.0,65000.0,65000.0,655,4,1,24415.04,43,1.0,0,0,1,0.0,0.0,15.0,15.0,4.0,4.0,32000.0,32000.0,2019
42.0,41.0,5,11000.0,,,0.0,9.948198,9.671064,9.671064,9.948198,198963.96,198963.96,193421.28,193421.28,198963.96,198963.96,,0.850909090909091,,100000.0,7666.0,0,0,1,1.0,0,0,140000.0,140000.0,0,2.3675357791799323,12.172631057020732,11.849404844423074,11.51293546492023,9.305741456739437,0.7142857142857143,0.7142857142857143,1,0.0,100000.0,100000.0,780,2,1,198963.96,16,1.0,6,0,1,0.0,0.0,168.0,168.0,60.0,60.0,11000.0,11000.0,2019
59.0,57.0,5,54000.0,9334.0,179.5,0.0,10.2103625,5.9106125,5.9106125,10.2103625,32673.160000000003,32673.160000000003,18913.96,18913.96,32673.160000000003,32673.160000000003,,0.1944444444444444,,16000.0,7678.0,0,0,1,1.0,0,0,125000.0,125000.0,0,1.9330582735039936,9.84770842234113,11.736077016252436,9.680406499268877,10.896757843893464,0.128,0.128,1,0.0,16000.0,16000.0,875,0,1,32673.160000000003,21,1.0,0,0,1,0.0,0.0,1.0,1.0,20.0,20.0,54000.0,54000.0,2019
35.0,38.0,5,,12255.23,235.6775,0.0,2.5249068322981367,2.124474534161491,2.124474534161491,2.5249068322981367,81302.0,81302.0,68408.08,68408.08,81302.0,81302.0,,,,161000.0,7679.0,0,0,1,1.0,0,0,230000.0,230000.0,1,1.1392661199814025,11.133260843338348,12.345838935721968,11.989165855127435,0.0,0.7,0.7,1,0.0,161000.0,161000.0,1192,3,1,81302.0,4,6.0,3,0,5,0.0,0.0,28.0,28.0,50.0,50.0,0.0,0.0,2019
44.0,44.0,5,58000.0,,,0.0,0.596446153846154,0.3533538461538462,0.3533538461538462,0.596446153846154,20159.880000000005,20159.880000000005,11943.36,11943.36,20159.880000000005,20159.880000000005,,0.3413793103448276,,169000.0,7680.0,0,0,1,1.0,0,0,375000.0,375000.0,0,0.3025858420871981,9.388014479421203,12.83468397161566,12.037659911047468,10.968215530759236,0.4506666666666666,0.4506666666666666,1,0.0,169000.0,169000.0,1650,0,1,20159.880000000005,5,1.0,7,6,1,4.0,4.0,0.0,0.0,8.0,8.0,58000.0,58000.0,2019
56.0,37.0,5,35000.0,5982.599999999999,115.05,0.0,1.842910588235294,1.4914211764705885,1.4914211764705885,1.842910588235294,62658.96,62658.96,50708.32000000001,50708.32000000001,62658.96,62658.96,,0.4398857142857143,,170000.0,7694.0,0,0,1,3.0,4,0,175000.0,175000.0,0,0.9128533012613744,10.833864999115248,12.07254696717504,12.04355959836804,10.463131911491969,0.9714285714285714,0.9714285714285714,1,0.0,170000.0,170000.0,1283,0,1,62658.96,14,1.0,0,0,1,40.0,40.0,0.0,0.0,4.0,4.0,35000.0,35000.0,2019
56.0,51.0,5,17000.0,,,0.0,0.1428525773195876,0.0466123711340206,0.0466123711340206,0.1428525773195876,5542.68,5542.68,1808.56,1808.56,5542.68,5542.68,,1.2,,194000.0,7695.0,0,0,1,1.0,0,0,225000.0,225000.0,0,0.0455586351937936,7.500839000785103,12.323860125621126,12.175618592671356,9.741027444837728,0.8622222222222222,0.8622222222222222,1,0.0,194000.0,194000.0,1700,0,1,5542.68,9,1.0,0,0,1,0.0,0.0,0.0,0.0,2.0,2.0,17000.0,17000.0,2019
36.0,34.0,5,,9425.0,181.25,0.0,11.484820895522386,10.443462686567164,10.443462686567164,11.484820895522386,153896.59999999998,153896.59999999998,139942.4,139942.4,153896.59999999998,153896.59999999998,,,,67000.0,7711.0,0,0,1,1.0,7,0,120000.0,120000.0,1,2.4374186225448127,11.848993334131652,11.695255355062796,11.112462823634855,0.0,0.5583333333333333,0.5583333333333333,1,0.0,67000.0,67000.0,700,3,1,153896.59999999998,17,6.0,0,0,5,5.0,5.0,140.0,140.0,20.0,20.0,0.0,0.0,2019
35.0,33.0,5,,12659.14,243.445,0.0,64.1875,56.48933333333333,44.17817365000013,64.1875,77025.0,77025.0,67787.2,67787.2,77025.0,77025.0,,,,6000.0,7715.0,0,0,1,1.0,0,0,200000.0,200000.0,1,3.810614086362679,11.124143417483609,12.206077645517674,8.699681400989514,0.0,0.03,0.03,1,0.0,6000.0,6000.0,600,4,1,77025.0,28,6.0,0,0,5,0.0,0.0,60.0,60.0,20.0,20.0,0.0,0.0,2019
46.0,43.0,5,,6149.26,118.255,0.0,2.6115818181818184,1.7806454545454546,1.7806454545454546,2.6115818181818184,114909.6,114909.6,78348.40000000001,78348.40000000001,114909.6,114909.6,,,,220000.0,7716.0,0,0,1,1.0,0,0,315000.0,315000.0,1,1.022683078647478,11.268933589809729,12.660331092405906,12.301387370778713,0.0,0.6984126984126984,0.6984126984126984,1,0.0,220000.0,220000.0,1600,0,1,114909.6,23,6.0,0,0,5,0.0,0.0,40.0,40.0,50.0,50.0,0.0,0.0,2019
74.0,71.0,5,5000.0,,,0.0,4.986540000000001,3.1649800000000003,3.1649800000000003,4.986540000000001,29919.24,29919.24,18989.88,18989.88,29919.24,29919.24,,0.72,,30000.0,7719.0,0,0,1,4.0,0,0,160000.0,160000.0,0,1.4267114736865083,9.8517141429117,11.982935344196433,10.308985993422082,8.517393171418904,0.1875,0.1875,1,0.0,30000.0,30000.0,300,0,1,29919.24,12,1.0,0,0,1,0.0,0.0,0.0,0.0,21.0,21.0,5000.0,5000.0,2019
57.0,64.0,5,,15340.0,295.0,0.0,0.29835,0.1443866666666666,0.1443866666666666,0.29835,28641.6,28641.6,13861.12,13861.12,28641.6,28641.6,,,,480000.0,7721.0,0,0,1,1.0,0,0,520000.0,520000.0,0,0.1348688311880448,9.536915219199948,13.161586013632684,13.081543466215235,0.0,0.9230769230769232,0.9230769230769232,1,0.0,480000.0,480000.0,3000,4,1,28641.6,19,4.0,0,0,5,0.0,0.0,8.0,8.0,8.0,8.0,0.0,0.0,2019
67.0,62.0,5,,7269.340000000001,139.79500000000002,0.0,1.517966666666667,0.7535666666666667,0.7535666666666667,1.517966666666667,27323.4,27323.4,13564.2,13564.2,27323.4,27323.4,,,,90000.0,7725.0,0,0,1,4.0,0,0,250000.0,250000.0,0,0.5616518090750802,9.515262968810363,12.429220196836384,11.407576060361786,0.0,0.36,0.36,1,0.0,90000.0,90000.0,998,0,1,27323.4,32,4.0,0,0,5,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,2019
67.0,65.0,5,,15860.0,305.0,0.0,11.7716,9.644800000000002,9.644800000000002,11.7716,91818.48,91818.48,75229.44000000002,75229.44000000002,91818.48,91818.48,,,,39000.0,7726.0,0,0,1,1.0,4,0,250000.0,250000.0,1,2.365071510005486,11.228311215267723,12.429220196836384,10.5713425658087,0.0,0.156,0.156,1,0.0,39000.0,39000.0,879,0,1,91818.48,6,6.0,0,0,5,15.0,15.0,4.0,4.0,60.0,60.0,0.0,0.0,2019
53.0,52.0,5,,,,0.0,4.156329411764706,2.267811764705882,2.267811764705882,4.156329411764706,42394.560000000005,42394.560000000005,23131.68,23131.68,42394.560000000005,42394.560000000005,,,,51000.0,7730.0,0,0,1,1.0,0,0,155000.0,155000.0,1,1.1841205757996356,10.049001615353044,11.951186847493476,10.839600519357369,0.0,0.3290322580645161,0.3290322580645161,1,0.0,51000.0,51000.0,973,0,1,42394.560000000005,26,6.0,0,0,5,0.0,0.0,5.0,5.0,21.0,21.0,0.0,0.0,2019
38.0,39.0,5,26000.0,9334.0,179.5,0.0,3.1950880000000006,1.913496,1.913496,3.1950880000000006,31950.880000000005,31950.880000000005,19134.96,19134.96,31950.880000000005,31950.880000000005,,0.2132307692307692,,50000.0,7734.0,0,0,1,1.0,0,0,80000.0,80000.0,0,1.06935373468088,9.859324566447173,11.289794413577894,10.819798284210286,10.165890277802454,0.625,0.625,1,0.0,50000.0,50000.0,462,3,1,31950.880000000005,21,1.0,0,0,1,0.0,0.0,10.0,10.0,12.0,12.0,26000.0,26000.0,2019
41.0,39.0,5,65000.0,11970.14,230.195,0.0,0.91,0.3821257142857143,0.3821257142857143,0.91,12740.0,12740.0,5349.76,5349.76,12740.0,12740.0,,0.2769230769230769,,70000.0,7737.0,0,0,1,1.0,0,0,550000.0,550000.0,0,0.3236226866828379,8.584993885875809,13.21767537538882,11.156264806643742,11.082157933374816,0.1272727272727272,0.1272727272727272,1,0.0,70000.0,70000.0,1500,2,1,12740.0,45,1.0,0,0,1,0.0,0.0,1.0,1.0,5.0,5.0,65000.0,65000.0,2019
56.0,61.0,5,73000.0,8823.1,169.675,0.0,7.380425,4.665375,4.665375,7.380425,47234.72,47234.72,29858.4,29858.4,47234.72000000001,47234.72000000001,,0.1811506849315068,,32000.0,7749.0,0,0,1,1.0,0,0,175000.0,175000.0,0,1.7343730882290975,10.304254977120369,12.07254696717504,10.373522431293592,11.19822841866684,0.1828571428571428,0.1828571428571428,1,0.0,32000.0,32000.0,1102,0,1,47234.72,42,1.0,0,0,1,10.0,10.0,0.0,0.0,20.0,20.0,73000.0,73000.0,2019
